Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,85,66,79,69,66,73,62,65,59,56,46,55
2002,59,59,57,60,57,51,52,52,55,52,48,50
2003,45,47,45,45,46,45,48,47,47,51,54,48
2004,54,50,51,54,57,58,60,56,61,53,102,84
2005,65,62,60,67,63,68,65,75,86,56,59,60
2006,88,62,88,66,66,68,67,63,56,63,58,65
2007,70,72,76,51,70,62,57,60,50,64,72,75
2008,58,54,55,64,55,58,57,56,62,51,49,37
2009,43,45,33,36,36,35,35,32,33,36,27,40
2010,33,50,40,41,33,37,36,43,44,30,42,54
2011,45,41,54,39,54,49,55,50,50,70,51,50
2012,58,54,57,57,64,63,56,58,50,50,54,47
2013,51,50,49,44,48,51,47,45,64,47,49,47
2014,52,61,57,59,52,48,55,54,51,54,62,52
2015,68,51,55,59,58,60,62,54,73,71,58,64
2016,67,69,62,66,68,64,59,59,64,86,64,60
2017,66,75,77,71,73,68,63,72,70,63,67,77
2018,76,72,91,78,80,90,96,103,84,80,87,83
2019,85,79,83,85,82,79,107,84,86,90,86,89
2020,88,84,75,53,44,49,84,68,80,73,77,85
2021,74,80,80,102,85,94,98,113,101,104,115,112
