Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,2.8,3.1,3.1,2.9,3.0,3.1,2.9,3.0,3.2,2.5,2.7,2.7
2002,2.5,2.3,2.5,2.2,2.3,2.1,2.2,2.2,2.1,2.2,2.6,2.1
2003,2.3,2.3,2.3,2.2,2.3,2.3,2.0,2.2,2.1,2.4,2.3,2.4
2004,2.7,2.3,2.3,2.5,2.5,2.3,2.6,2.5,2.7,2.6,2.6,2.8
2005,3.0,3.0,2.8,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5
2006,2.4,2.4,2.6,2.4,2.6,2.7,2.7,2.8,2.8,2.3,2.8,2.9
2007,3.1,3.1,3.6,3.1,2.9,3.0,2.9,2.7,3.1,2.5,3.0,3.1
2008,2.7,2.6,2.5,2.6,2.5,2.4,2.1,2.3,2.0,2.0,2.0,2.1
2009,1.7,1.8,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.6,1.5,1.7
2010,1.7,1.7,1.8,1.9,2.0,2.1,2.0,1.9,1.8,2.2,2.5,2.2
2011,2.4,2.1,2.4,2.3,2.3,2.6,2.6,2.3,2.7,2.5,2.3,2.3
2012,2.4,2.7,2.7,2.4,2.7,2.5,2.6,2.7,2.7,2.7,2.6,2.8
2013,2.7,2.8,2.6,2.7,2.5,2.7,2.3,2.5,2.7,2.9,2.9,2.8
2014,2.9,2.7,3.0,3.3,3.5,3.5,3.7,3.9,3.4,3.3,3.6,3.4
2015,3.4,3.7,3.5,3.5,3.6,3.6,4.3,3.5,3.6,3.8,3.7,3.9
2016,3.8,3.8,3.6,3.6,4.0,3.5,3.8,3.3,3.3,3.5,3.4,3.5
2017,3.7,3.6,3.6,3.7,3.6,4.2,4.1,4.1,4.5,4.1,3.8,3.7
2018,3.8,3.9,3.8,4.1,4.5,4.9,4.4,4.8,5.2,4.7,5.0,4.7
2019,4.9,4.6,4.8,4.5,4.1,4.3,4.1,3.9,4.0,4.4,4.0,4.2
2020,4.1,4.2,3.6,3.0,3.4,4.0,4.4,3.9,4.1,4.3,4.1,4.5
2021,4.4,4.2,5.2,5.6,5.4,6.5,6.9,6.3,7.0,6.8,6.3,7.0
