Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,79,48,49,47,54,55,45,43,58,41,43,37
2002,33,38,38,38,42,40,45,41,38,41,36,43
2003,51,44,73,49,42,55,37,34,44,49,46,40
2004,44,41,40,40,26,39,40,51,43,43,47,47
2005,36,64,47,40,51,32,47,52,48,37,47,47
2006,37,37,41,44,45,36,42,38,27,36,54,32
2007,58,43,40,36,45,41,45,35,52,57,36,45
2008,46,41,30,59,39,47,48,46,49,48,47,51
2009,48,52,80,50,43,49,35,44,44,36,37,41
2010,63,39,38,38,47,45,70,52,40,34,50,43
2011,40,36,56,60,51,62,48,36,41,67,43,47
2012,65,59,63,43,58,46,67,59,57,64,64,42
2013,31,32,26,40,52,29,30,32,32,28,26,38
2014,35,67,35,38,32,38,24,26,27,29,36,32
2015,30,31,63,32,36,35,38,41,37,29,25,28
2016,34,26,31,26,35,35,35,44,39,34,47,36
2017,37,39,43,36,38,56,26,45,39,67,27,31
2018,37,42,39,44,59,42,38,47,52,57,65,50
2019,38,56,43,49,50,49,59,49,54,53,45,49
2020,51,37,257,301,35,40,31,20,36,41,38,27
2021,29,36,42,31,31,31,30,28,26,22,21,36
