Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.8,4.6,4.5,3.9,3.4,3.2,4.0,2.6,3.1,3.1,3.1,2.9
2002,3.2,3.3,3.1,3.4,3.3,3.0,2.7,3.1,2.6,3.0,2.9,2.9
2003,2.9,2.4,2.2,2.4,2.4,2.6,2.6,2.4,2.5,2.5,2.6,2.7
2004,2.6,2.6,2.8,2.6,3.2,2.7,3.7,2.8,3.1,3.0,2.6,3.1
2005,2.4,2.9,2.9,2.9,2.6,3.1,3.2,2.9,3.3,3.2,3.3,3.3
2006,3.5,2.9,3.5,3.7,3.5,3.2,3.1,3.5,3.5,3.5,3.9,3.8
2007,4.0,3.8,3.9,4.2,4.1,4.5,3.8,3.4,4.2,4.3,4.2,4.0
2008,3.9,3.6,3.8,3.2,3.2,2.7,3.1,2.8,2.5,2.3,2.1,2.1
2009,1.9,2.1,2.1,1.5,1.9,1.8,1.7,1.9,1.9,1.9,1.9,1.9
2010,2.3,2.3,2.3,2.4,2.5,2.0,2.6,2.7,2.4,3.2,2.9,2.7
2011,2.4,2.4,2.4,2.4,2.5,2.6,2.5,2.4,2.9,2.5,2.4,2.4
2012,2.4,2.1,2.6,2.4,2.5,2.7,2.8,2.5,3.1,2.6,2.7,2.9
2013,2.9,2.9,2.8,3.1,3.0,2.8,2.7,2.7,2.9,3.1,3.1,3.2
2014,3.2,3.3,3.3,3.4,3.6,4.3,4.1,4.2,4.0,3.9,3.9,4.0
2015,3.8,4.3,4.4,4.4,4.1,3.8,4.5,3.9,3.9,4.0,4.1,3.9
2016,4.2,4.0,4.3,4.4,4.6,4.6,5.1,4.2,4.3,4.3,4.1,4.8
2017,4.4,4.3,3.5,4.3,4.2,4.3,4.1,4.7,4.4,5.1,4.7,4.6
2018,4.6,5.4,5.2,4.6,4.6,4.8,4.4,5.0,5.2,5.0,5.3,5.4
2019,5.4,5.1,5.3,5.2,5.1,5.1,5.3,5.0,5.0,4.5,4.6,4.4
2020,4.3,4.2,3.5,3.9,3.9,3.7,4.0,3.9,3.9,4.1,4.1,4.4
2021,4.9,5.0,5.3,6.8,7.6,7.7,7.7,7.1,6.5,7.2,7.3,7.8
