Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.7,3.0,3.1,2.7,2.9,3.6,3.1,2.9,3.0,2.5,2.6,2.5
2002,2.5,2.6,2.3,2.4,2.4,2.2,2.1,2.3,2.0,2.4,2.4,2.2
2003,2.1,2.1,2.4,2.1,2.3,2.4,2.0,2.6,1.9,2.4,2.1,2.4
2004,2.6,2.5,2.5,2.5,2.5,2.3,2.5,2.1,2.6,2.5,2.7,3.1
2005,2.6,2.5,2.7,2.5,2.3,2.7,2.7,2.9,2.9,3.0,3.1,2.8
2006,3.2,3.2,3.3,3.1,2.6,2.9,3.0,2.9,3.1,2.6,2.9,3.0
2007,2.8,3.0,2.9,2.6,3.0,3.4,2.9,2.8,3.1,3.4,3.1,3.0
2008,2.8,2.8,2.6,2.6,2.8,2.7,2.2,2.6,2.4,2.3,2.2,2.3
2009,2.1,2.2,1.8,2.1,2.1,1.5,1.7,1.6,1.5,1.7,1.7,1.5
2010,2.0,1.8,1.9,2.3,2.0,2.2,2.1,2.0,2.0,1.9,2.3,1.8
2011,2.2,2.1,2.3,2.1,2.3,2.4,2.5,2.4,2.5,2.7,2.4,2.6
2012,2.7,2.4,3.0,2.3,2.6,2.8,2.5,2.6,2.7,2.7,2.6,2.6
2013,2.2,2.9,3.2,3.1,3.1,3.2,2.5,3.4,3.1,3.2,3.1,2.8
2014,2.9,3.3,3.2,3.3,3.3,3.2,3.8,3.9,3.9,3.6,4.0,4.4
2015,4.0,4.6,3.9,4.4,4.1,4.1,4.2,3.5,3.7,4.0,3.8,4.0
2016,4.4,3.6,5.0,3.9,3.8,3.6,3.7,3.6,3.7,3.5,3.8,3.6
2017,3.6,3.7,3.7,3.8,3.7,4.4,4.1,4.1,4.6,4.4,4.5,4.3
2018,4.4,4.4,4.4,4.4,4.9,4.8,4.4,5.0,4.9,5.1,5.2,5.1
2019,5.0,4.8,4.9,5.2,4.9,5.1,5.2,4.9,4.9,5.1,4.5,4.2
2020,5.0,4.7,4.0,3.8,4.2,4.4,5.9,4.2,4.3,4.2,4.2,4.0
2021,4.2,4.4,5.9,6.9,6.2,6.8,7.4,6.8,7.1,7.0,7.0,7.0
