Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,70,70,58,65,67,61,63,57,60,56,59,59
2002,55,56,58,55,51,56,52,54,47,48,46,43
2003,53,45,38,42,44,46,46,46,42,50,51,48
2004,58,51,53,55,57,55,57,58,63,62,55,65
2005,57,76,68,63,51,61,69,63,67,62,61,67
2006,61,61,73,73,66,75,69,72,73,78,74,65
2007,75,76,69,74,71,65,67,64,67,67,66,62
2008,64,56,58,55,53,58,50,52,47,59,47,42
2009,37,45,37,32,36,34,33,35,33,33,40,37
2010,43,33,39,46,45,41,48,45,44,51,45,46
2011,45,44,43,44,47,50,69,55,70,56,57,66
2012,66,68,82,61,62,61,56,52,65,50,50,51
2013,54,54,59,56,54,54,49,49,47,51,52,50
2014,49,51,51,54,58,61,59,72,64,69,60,66
2015,68,62,66,69,72,67,85,83,79,81,86,78
2016,82,79,83,75,78,77,76,75,74,68,73,73
2017,69,69,65,77,71,85,85,78,83,83,82,85
2018,80,90,96,85,97,92,94,98,92,96,96,93
2019,95,86,94,99,97,97,94,94,101,108,97,85
2020,99,98,72,65,90,81,102,106,101,108,103,105
2021,110,117,110,125,137,137,141,146,143,157,155,151
