Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.4,4.2,3.4,3.3,3.4,3.6,3.6,3.6,3.6,3.3,3.2,2.9
2002,5.8,3.0,2.9,2.8,4.9,3.0,2.8,2.9,2.6,2.9,2.8,2.5
2003,2.8,2.5,2.8,2.7,2.7,2.8,2.9,2.7,2.8,2.8,3.1,3.1
2004,3.0,3.0,2.9,3.0,3.0,2.9,3.0,3.0,3.2,3.3,2.5,3.3
2005,2.9,3.1,3.0,3.1,3.0,3.2,3.6,3.4,3.4,2.9,3.2,3.4
2006,4.7,3.5,3.7,3.7,3.7,3.6,3.3,3.9,3.7,3.5,3.6,3.5
2007,4.0,3.6,3.8,3.9,3.7,3.6,3.3,3.6,4.0,3.8,3.8,3.8
2008,3.3,3.8,3.4,3.7,3.5,3.4,3.4,3.1,2.8,3.0,2.9,2.8
2009,2.2,2.4,2.3,1.8,2.1,2.3,2.1,2.2,2.2,2.2,2.2,2.5
2010,2.2,2.3,2.5,2.3,2.3,2.4,2.7,2.4,2.6,2.7,2.7,2.4
2011,2.6,2.7,2.7,3.0,3.1,3.0,3.1,2.9,3.1,3.1,3.2,3.2
2012,3.8,3.2,3.4,3.2,3.1,3.1,2.9,2.9,2.8,2.8,2.9,2.9
2013,3.0,2.9,3.0,3.2,3.4,3.3,2.9,3.4,3.4,3.2,2.9,3.2
2014,3.1,3.6,3.3,3.3,3.4,4.0,3.3,3.7,3.4,3.6,2.9,3.4
2015,3.6,3.7,3.6,3.6,3.6,3.6,4.0,3.9,3.9,4.0,4.0,3.8
2016,3.7,3.8,4.6,3.9,3.8,4.0,4.0,4.0,3.8,3.9,4.1,4.4
2017,4.2,4.1,4.1,5.0,3.9,4.4,6.2,4.7,4.4,4.4,4.1,4.4
2018,4.3,4.6,4.8,4.6,4.9,5.3,5.2,5.1,5.6,5.1,5.3,5.2
2019,5.6,5.1,5.6,5.4,5.2,5.0,4.9,5.1,5.5,5.8,5.5,5.0
2020,6.5,5.8,5.2,5.5,5.5,5.8,6.7,6.5,6.3,6.5,6.4,6.4
2021,6.9,6.6,6.8,7.1,7.6,8.0,9.1,7.2,8.0,7.6,7.2,7.6
