Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.1,3.8,3.2,3.3,3.2,2.8,3.2,2.9,2.8,2.9,2.8,2.6
2002,3.2,2.5,2.6,2.6,2.5,2.7,2.4,2.7,2.6,2.5,2.4,2.4
2003,2.5,2.5,2.5,2.5,2.4,2.9,3.0,2.5,2.5,2.7,2.9,2.9
2004,2.8,2.7,2.9,2.7,2.8,2.6,2.5,2.5,2.8,2.5,2.2,2.9
2005,2.7,2.8,2.7,2.9,2.9,2.7,3.2,2.7,3.3,3.6,3.3,3.4
2006,3.4,3.5,3.6,3.7,3.5,3.9,3.7,3.9,3.4,3.4,3.9,3.6
2007,3.4,3.4,3.6,3.8,3.4,3.3,3.3,3.5,3.6,3.3,3.3,3.4
2008,3.4,3.0,3.1,3.0,2.9,2.8,2.6,2.5,2.1,2.5,2.4,2.2
2009,2.1,2.0,1.9,1.6,1.9,1.7,1.8,1.7,1.9,1.9,1.8,1.8
2010,2.1,2.2,1.9,2.2,2.1,2.1,2.1,2.1,2.0,2.1,1.9,2.0
2011,2.0,2.1,2.3,2.1,2.4,2.4,2.6,2.5,2.8,2.8,3.0,2.9
2012,3.1,2.8,3.2,2.9,2.7,3.1,2.8,2.9,2.8,2.9,3.2,2.9
2013,2.4,2.7,2.5,2.8,2.7,2.7,2.7,2.9,2.6,2.4,2.4,2.6
2014,2.6,2.7,2.8,2.4,2.7,3.0,2.8,3.4,2.9,3.2,3.0,3.0
2015,3.3,3.3,3.4,3.8,3.8,3.2,3.7,3.4,3.4,3.8,3.6,3.6
2016,4.3,3.8,3.6,3.5,3.5,3.4,3.3,3.3,3.4,3.2,3.3,3.5
2017,3.4,3.4,3.6,3.8,3.4,3.5,3.8,3.6,3.7,3.2,3.8,3.8
2018,3.9,3.8,4.2,3.9,4.0,4.2,4.2,4.6,4.5,4.6,4.8,4.6
2019,4.4,4.4,4.5,4.6,4.6,4.5,4.0,4.2,4.6,4.2,4.1,3.8
2020,4.3,4.4,3.7,3.3,4.6,4.7,4.9,5.5,5.1,5.1,4.9,5.0
2021,5.3,5.6,6.4,5.8,6.9,6.8,6.9,7.1,6.9,7.1,6.5,7.2
