Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,9,5,6,6,6,7,6,6,6,10,8,7
2002,7,6,7,6,7,6,7,7,6,6,6,6
2003,7,9,6,7,11,8,8,9,7,8,8,7
2004,6,6,6,6,6,10,5,6,6,7,6,6
2005,7,7,8,7,6,7,7,6,6,6,7,7
2006,6,7,6,8,6,6,7,8,8,7,8,6
2007,8,7,8,7,8,7,6,7,8,7,6,7
2008,6,6,6,6,6,7,7,7,7,8,7,8
2009,8,14,9,8,9,8,10,7,7,7,7,8
2010,7,7,6,5,7,7,7,6,6,6,6,6
2011,7,6,7,6,7,7,7,7,8,7,7,7
2012,7,8,7,7,6,7,5,7,7,7,8,7
2013,6,6,6,6,6,8,6,6,7,8,5,7
2014,7,6,11,6,6,6,6,6,5,6,6,6
2015,6,6,6,6,5,6,5,6,6,6,6,6
2016,9,6,6,6,7,7,6,6,6,6,5,6
2017,8,8,6,6,7,7,7,6,6,7,7,7
2018,8,6,7,7,5,7,10,8,6,7,6,10
2019,6,7,6,10,7,7,7,7,8,7,6,7
2020,5,7,40,36,7,7,5,5,7,6,6,6
2021,6,7,11,11,6,6,6,5,5,6,5,7
