Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.5,3.6,3.5,3.7,3.8,3.6,3.3,3.0,3.0,2.7,2.6,2.6
2002,2.5,2.6,2.3,2.4,2.5,2.3,2.7,3.1,2.6,2.7,2.9,1.9
2003,2.5,2.4,2.5,2.4,2.3,2.5,1.8,2.1,2.1,2.0,2.1,2.4
2004,2.3,2.3,2.5,2.5,2.3,2.3,2.3,2.3,2.4,2.5,2.1,2.4
2005,2.3,2.5,2.6,2.5,2.3,2.8,2.9,2.9,2.9,2.9,2.8,2.6
2006,2.8,2.8,2.9,3.0,3.1,2.9,2.9,3.0,3.1,3.1,3.3,3.4
2007,3.1,3.2,3.2,2.8,2.9,3.4,3.1,2.9,2.4,3.1,3.0,2.7
2008,2.9,2.7,2.5,2.7,2.6,3.1,2.5,2.6,2.3,2.3,2.0,2.3
2009,2.1,2.1,2.1,1.9,2.1,2.1,1.8,1.8,2.0,1.8,2.0,2.2
2010,2.3,2.2,2.4,2.8,2.5,2.4,2.5,2.6,2.6,2.7,2.8,2.5
2011,2.9,2.9,2.8,2.7,2.8,2.7,2.9,2.5,2.8,2.8,2.7,2.5
2012,2.9,2.9,3.0,3.2,3.1,3.1,3.0,3.0,2.9,3.1,3.0,2.9
2013,2.8,2.7,2.6,2.5,2.7,2.7,2.6,2.6,2.9,2.5,2.6,2.8
2014,2.8,2.7,2.7,3.0,2.9,3.4,3.7,3.3,3.3,3.4,3.0,3.9
2015,3.4,3.9,3.8,4.0,4.0,3.6,4.0,4.1,3.8,3.8,3.8,3.6
2016,3.7,3.4,3.5,3.3,3.2,3.3,3.6,3.5,4.0,3.8,3.8,4.0
2017,4.0,4.5,4.3,4.4,4.3,4.3,4.3,4.6,4.5,4.3,4.2,4.3
2018,4.2,4.5,4.9,4.3,4.6,4.8,4.6,4.1,4.5,4.8,4.6,4.7
2019,4.7,4.4,4.5,4.3,4.9,4.4,3.9,4.1,4.1,4.3,4.4,4.0
2020,4.4,4.1,3.6,4.2,4.3,4.7,4.6,4.3,4.4,4.9,4.6,4.5
2021,4.8,5.1,6.4,6.5,7.4,7.0,7.2,6.9,6.7,6.7,6.8,7.7
