Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.3,2.7,2.7,2.6,2.7,2.7,2.7,2.9,2.8,2.4,2.4,2.2
2002,2.3,2.1,2.5,2.3,2.2,2.4,2.3,2.2,2.2,2.2,2.9,2.0
2003,2.5,2.8,2.4,2.9,2.4,2.3,1.9,2.3,1.9,2.2,1.9,2.3
2004,2.1,2.1,2.3,1.9,2.3,1.9,2.3,2.1,2.3,2.5,2.4,2.3
2005,2.3,2.4,2.3,2.9,2.4,2.4,2.5,2.5,2.6,2.7,2.7,2.6
2006,2.8,2.7,2.6,3.3,2.6,3.2,2.7,2.7,2.8,2.4,2.5,2.4
2007,2.6,2.6,2.9,2.8,2.8,3.0,2.4,2.6,2.7,2.9,2.7,2.7
2008,2.4,2.5,2.3,2.1,2.3,2.1,2.4,2.5,2.1,2.2,1.9,1.9
2009,1.8,1.8,1.7,1.5,1.5,1.5,1.3,1.4,1.5,1.7,1.7,1.7
2010,2.1,1.6,1.8,1.7,1.9,1.8,1.9,2.0,1.6,1.6,1.9,1.8
2011,2.1,2.0,1.9,2.6,2.3,2.6,2.6,2.6,2.7,2.7,2.4,2.5
2012,2.7,2.8,3.2,2.6,2.7,2.6,2.5,2.4,3.1,2.5,2.6,3.1
2013,2.4,2.8,2.5,2.0,2.4,2.6,2.4,2.6,2.7,2.7,2.8,2.5
2014,2.8,2.1,2.7,2.8,2.9,3.0,3.0,3.0,2.9,3.3,3.4,3.3
2015,3.1,3.3,3.2,3.7,3.7,3.5,3.6,3.3,3.5,3.4,3.0,3.2
2016,3.5,3.6,3.6,3.3,3.6,3.5,3.9,3.5,3.5,3.2,3.5,3.7
2017,3.2,3.5,3.8,4.3,3.5,3.9,3.7,4.1,5.0,4.3,4.3,4.3
2018,4.5,4.8,5.7,5.1,5.1,5.3,5.0,5.3,4.7,4.9,5.4,5.2
2019,5.3,4.7,4.4,5.0,4.6,4.9,5.0,4.6,4.8,5.3,4.4,3.8
2020,4.7,4.5,3.5,3.2,4.3,4.3,4.8,4.4,4.8,4.8,4.9,4.6
2021,4.7,4.8,5.5,6.5,7.1,7.1,6.9,7.0,7.0,7.4,7.2,7.8
