Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.8,3.8,3.5,3.2,4.6,3.8,3.5,3.5,3.8,3.5,3.2,3.2
2002,2.9,2.9,3.2,2.7,2.7,2.6,2.7,2.7,2.4,2.7,2.6,2.6
2003,2.9,2.6,2.6,2.6,2.6,3.2,2.4,2.9,2.3,2.9,2.9,2.9
2004,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.3,2.6,2.8,2.6,3.1
2005,2.3,2.8,2.8,3.1,2.8,2.8,3.1,3.1,2.8,2.8,3.1,2.8
2006,3.3,3.0,3.3,3.3,3.0,3.0,3.0,3.3,3.3,2.8,3.3,3.0
2007,2.5,3.0,3.2,3.0,3.2,3.0,3.2,2.7,3.2,3.5,3.2,3.5
2008,2.9,3.2,2.9,2.7,2.9,2.9,2.6,2.6,2.4,2.4,2.4,2.4
2009,2.4,2.7,1.6,1.6,2.4,1.9,1.6,1.6,1.9,1.9,2.1,1.9
2010,2.1,2.1,2.1,2.3,2.1,2.3,2.3,2.1,2.1,2.3,2.3,2.3
2011,2.3,2.5,2.7,3.7,3.0,3.0,3.6,3.4,3.4,3.1,3.5,3.3
2012,3.2,3.2,3.9,3.2,3.4,3.1,3.4,3.1,3.3,3.5,3.3,3.5
2013,2.9,3.5,3.3,3.1,3.3,3.3,2.8,3.2,3.2,3.4,3.2,3.0
2014,3.4,3.2,3.4,4.2,3.6,3.9,3.9,3.9,3.7,3.7,3.5,3.9
2015,4.5,4.1,3.9,3.8,3.8,3.8,4.2,3.6,4.1,4.1,4.3,4.1
2016,3.7,4.0,4.0,4.0,3.8,3.8,4.6,3.8,3.8,3.3,4.0,3.8
2017,3.8,4.0,3.8,4.8,3.8,4.2,4.2,4.4,4.4,4.6,4.4,4.6
2018,4.8,4.6,5.0,4.6,5.0,5.2,4.8,5.0,5.2,5.4,5.4,5.6
2019,8.1,5.2,5.6,6.0,5.6,5.6,5.6,5.4,5.0,5.8,4.5,4.5
2020,4.8,5.0,4.2,4.0,4.1,4.1,4.3,4.2,4.2,4.4,4.5,4.5
2021,4.6,4.8,5.2,6.3,6.5,5.9,6.1,6.5,7.1,7.3,7.1,7.4
