Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.7,4.2,4.0,3.9,3.4,3.6,3.6,3.1,3.2,3.3,3.3,2.9
2002,3.1,2.8,2.8,2.9,3.1,2.9,2.9,3.2,2.7,3.2,2.9,2.9
2003,3.0,2.7,2.4,2.6,2.9,3.2,2.6,2.7,2.7,2.5,2.5,2.7
2004,2.5,2.9,3.0,2.5,3.6,2.8,3.4,3.0,3.1,3.1,3.1,3.4
2005,3.2,3.4,3.4,3.2,3.2,3.7,3.3,3.5,3.6,3.4,3.6,3.9
2006,3.7,3.7,4.1,3.8,3.9,3.3,3.6,3.9,3.7,4.0,4.0,3.9
2007,4.3,3.8,4.1,4.2,4.2,4.2,3.8,4.4,4.7,4.2,4.5,4.2
2008,4.7,4.0,3.7,3.0,4.2,3.0,3.4,3.1,2.8,3.0,2.6,2.6
2009,2.5,2.5,2.4,1.8,2.2,2.1,1.9,2.1,2.3,2.3,2.3,2.4
2010,2.4,2.4,2.6,2.7,2.7,2.7,3.1,2.7,2.6,3.0,3.0,2.9
2011,2.1,2.7,2.7,2.9,2.6,3.2,3.0,2.9,3.5,3.0,3.1,3.0
2012,3.0,2.5,3.0,2.7,3.3,3.3,3.0,3.0,3.1,2.8,3.7,3.4
2013,2.6,3.4,3.5,3.5,3.5,3.2,3.2,3.3,3.3,3.5,3.4,3.4
2014,3.7,4.0,3.1,4.0,4.0,4.2,4.5,4.5,4.2,4.5,4.1,3.9
2015,4.3,4.3,4.3,4.2,4.0,3.9,4.9,3.7,4.2,4.0,4.2,4.5
2016,3.8,3.9,4.6,5.2,4.7,4.8,4.8,4.4,4.2,4.1,4.6,4.2
2017,4.6,4.2,4.2,4.3,4.3,4.5,3.9,4.7,4.5,4.8,4.7,4.5
2018,4.5,4.7,4.3,4.8,5.0,5.0,5.1,5.0,5.0,5.2,5.0,5.1
2019,5.1,5.1,5.1,4.5,4.8,5.0,5.9,4.7,5.1,5.0,4.9,5.0
2020,4.8,4.9,4.5,4.9,4.6,4.1,4.8,4.6,4.4,4.8,5.0,5.1
2021,5.1,5.2,6.6,8.2,6.7,7.1,7.8,7.0,6.4,7.3,7.1,7.9
