Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.2,3.2,3.3,3.4,3.5,3.4,3.0,3.1,3.0,3.0,2.9,2.8
2002,2.6,2.7,3.0,2.5,2.4,2.5,2.3,2.3,2.0,2.4,2.3,2.3
2003,3.2,2.3,2.3,2.2,2.5,2.4,2.8,2.7,2.1,2.6,2.6,2.5
2004,2.3,2.6,2.6,2.3,2.4,2.3,2.4,2.2,2.5,2.2,2.5,3.0
2005,2.7,2.6,2.7,2.5,2.6,2.6,2.5,2.6,2.6,2.7,2.5,2.6
2006,2.7,2.6,2.8,2.9,2.7,2.8,2.3,2.8,2.9,2.8,2.7,2.8
2007,2.8,2.6,2.6,2.8,2.5,2.8,2.7,2.9,2.9,3.0,2.7,2.9
2008,2.8,2.8,2.9,2.6,2.7,2.6,2.5,2.8,2.3,2.3,2.3,2.2
2009,1.6,2.1,1.9,1.7,2.0,1.7,1.5,1.7,1.7,1.9,2.1,1.9
2010,2.0,1.9,1.7,2.1,2.1,2.0,2.0,1.8,1.9,1.8,2.0,2.0
2011,2.1,2.5,2.3,2.7,2.7,3.0,2.8,2.9,2.7,2.8,2.7,2.7
2012,3.2,2.8,3.1,2.5,2.8,2.6,2.5,2.4,2.6,2.5,2.6,3.0
2013,2.0,2.6,2.5,2.5,2.7,3.0,3.2,3.6,3.2,3.2,3.1,2.7
2014,3.2,2.7,3.1,4.0,3.3,3.6,3.4,3.5,3.4,3.5,3.3,3.7
2015,3.5,3.8,3.7,3.7,3.7,3.6,3.6,3.6,3.8,3.9,3.8,3.9
2016,3.7,3.9,4.3,4.0,4.1,3.9,4.1,3.9,3.5,3.7,3.9,4.0
2017,3.9,4.1,3.9,4.3,3.8,4.5,3.9,4.6,4.9,4.5,4.4,4.4
2018,5.1,4.6,4.8,4.8,4.8,4.8,5.1,4.5,4.8,5.0,5.3,4.8
2019,4.9,4.6,4.7,4.7,4.6,4.8,4.7,4.4,4.6,4.7,4.5,4.3
2020,4.6,4.5,3.9,4.1,3.2,4.1,5.0,4.3,4.4,4.5,4.9,4.7
2021,4.8,5.2,5.6,6.5,5.2,5.5,6.5,6.2,6.5,6.8,6.7,7.1
