Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,3.7,3.3,2.9,3.1,3.0,3.1,3.1,3.0,2.8,2.6,2.6
2002,2.6,2.5,2.5,2.6,2.5,2.4,2.3,2.2,2.4,2.8,2.4,2.2
2003,2.3,2.2,2.5,2.3,2.3,2.6,2.3,2.5,2.5,2.6,2.6,2.3
2004,2.4,2.3,2.4,2.2,2.4,2.1,2.6,2.4,2.4,2.4,2.3,3.1
2005,2.7,2.7,2.7,3.0,2.8,2.9,3.7,2.8,2.9,2.5,2.8,3.4
2006,3.1,3.2,3.8,3.6,3.1,3.6,3.5,3.3,3.6,3.8,3.7,4.0
2007,3.8,3.4,3.4,3.6,3.4,3.1,2.9,3.1,3.2,2.7,2.9,2.8
2008,3.0,2.6,2.9,2.4,2.4,2.7,2.3,2.6,2.3,2.6,2.5,2.1
2009,1.8,1.7,1.5,1.5,1.8,1.6,1.7,1.8,1.6,1.7,1.9,1.7
2010,1.9,2.0,1.6,2.1,2.0,2.1,2.3,2.2,2.2,2.6,2.0,2.0
2011,2.1,2.9,2.5,2.9,2.8,2.4,2.8,2.4,2.8,2.6,2.8,3.3
2012,3.5,3.1,3.9,3.0,2.8,3.2,3.0,2.8,3.2,3.0,2.8,3.0
2013,3.0,2.9,3.2,2.8,3.1,3.1,2.9,3.0,3.2,3.1,2.8,3.0
2014,2.6,3.2,3.3,2.8,3.2,3.2,3.0,3.7,2.9,3.2,3.9,3.2
2015,3.4,3.4,3.2,3.7,3.7,3.9,4.8,4.3,3.7,4.0,4.0,3.7
2016,3.9,3.7,4.4,3.6,4.2,3.7,3.9,3.5,3.3,3.3,3.4,4.2
2017,3.5,4.1,3.7,3.9,3.9,4.2,4.1,4.0,4.1,3.9,4.6,4.2
2018,4.3,4.0,4.4,5.0,4.2,4.6,4.9,4.6,4.9,5.1,4.7,5.0
2019,4.8,4.2,4.5,4.3,4.3,4.1,4.0,4.5,4.8,4.4,4.2,3.5
2020,4.2,4.9,4.4,3.7,4.6,4.6,4.7,4.4,4.5,4.6,4.6,4.5
2021,4.8,5.0,5.9,6.1,6.2,6.2,6.7,6.8,6.8,7.2,6.9,6.9
