Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,4.1,3.6,3.4,3.3,3.0,3.6,3.4,3.2,3.2,3.0,2.9
2002,3.1,2.9,3.0,3.0,2.9,2.9,2.7,2.5,2.7,2.6,2.8,2.5
2003,2.1,2.4,2.3,2.1,2.4,2.4,2.3,2.5,2.6,2.6,2.7,2.6
2004,2.8,2.6,2.5,2.7,2.6,2.5,2.6,2.7,2.5,2.6,2.3,2.8
2005,2.7,2.8,2.9,3.0,2.7,3.0,3.0,2.9,3.0,2.8,2.9,2.9
2006,3.2,2.7,3.3,3.8,3.2,3.5,2.9,3.2,3.3,3.4,3.5,3.5
2007,3.3,3.3,3.6,3.4,3.1,3.2,3.2,3.2,3.4,3.3,3.1,3.4
2008,3.4,3.2,2.9,3.2,3.3,3.1,3.1,3.1,2.5,2.8,2.7,2.5
2009,2.5,2.4,2.1,1.8,1.7,2.0,1.9,1.9,2.0,2.0,2.0,2.1
2010,2.0,2.0,2.1,2.3,2.3,2.2,2.2,2.3,2.2,2.3,2.7,1.9
2011,2.3,2.2,2.6,2.4,2.4,2.6,3.1,2.4,2.5,2.8,2.4,2.5
2012,2.7,2.2,2.5,2.6,2.6,2.5,2.7,2.6,2.5,2.4,2.6,2.6
2013,2.6,2.6,2.5,2.5,2.6,2.6,2.4,2.6,2.6,2.7,2.7,2.6
2014,2.6,2.9,2.9,2.9,3.2,3.3,2.9,3.8,3.6,3.4,3.2,3.5
2015,3.5,3.7,3.5,3.8,3.7,3.3,3.6,3.7,3.6,3.6,3.6,3.6
2016,3.7,3.8,4.1,3.7,3.5,3.7,3.6,3.5,3.5,3.4,3.8,3.9
2017,3.8,3.7,3.9,3.9,3.9,4.0,3.8,3.8,3.8,3.2,3.7,3.8
2018,4.0,4.2,4.2,3.9,4.4,4.3,4.5,4.4,4.4,4.4,4.4,4.4
2019,4.2,4.5,4.6,4.5,4.4,4.5,4.7,4.9,5.0,5.1,4.7,4.6
2020,4.7,4.4,4.1,4.1,3.6,3.5,4.4,4.4,4.5,4.4,4.6,4.6
2021,5.1,5.0,5.9,7.3,5.7,5.9,6.5,7.2,7.0,6.6,6.2,6.6
