Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.1,3.3,3.2,2.8,4.0,3.2,3.1,2.9,3.0,2.8,2.4,2.6
2002,2.4,2.3,2.6,2.4,2.3,2.4,2.2,2.2,2.1,2.2,2.3,2.1
2003,2.2,2.2,1.8,2.0,2.0,2.0,1.7,2.1,2.0,2.2,2.7,2.3
2004,2.3,2.4,2.6,2.3,2.6,1.9,2.4,2.4,2.3,2.5,2.3,2.5
2005,2.4,2.4,2.7,3.1,2.6,2.4,2.8,2.7,2.8,2.8,2.7,2.7
2006,3.0,2.6,2.6,2.9,2.4,2.6,2.5,2.8,2.9,2.6,2.8,2.8
2007,2.9,3.0,3.1,2.7,2.7,2.9,2.7,2.6,2.8,2.8,3.0,2.5
2008,2.3,2.3,2.2,2.1,2.4,2.0,2.2,2.2,1.9,2.0,1.7,1.7
2009,1.6,1.7,1.5,1.6,1.8,1.8,1.6,1.5,1.7,1.8,1.8,1.8
2010,2.1,1.7,1.8,2.2,1.9,1.9,1.8,1.9,1.8,1.5,2.1,2.0
2011,2.1,2.1,2.2,2.4,2.4,2.2,2.4,2.4,2.3,2.2,2.5,2.3
2012,2.6,2.5,2.6,2.3,2.3,2.5,2.5,2.3,2.7,3.0,2.8,3.0
2013,2.5,2.8,2.7,2.8,2.9,3.3,2.6,3.3,3.3,3.4,3.0,3.1
2014,3.0,3.1,3.2,3.3,3.3,3.4,3.3,3.4,3.6,3.3,3.4,3.7
2015,3.9,4.8,4.8,4.0,4.0,3.9,4.0,3.5,3.4,3.8,4.3,3.8
2016,3.9,4.0,3.5,4.3,3.7,3.9,4.4,4.2,3.8,3.5,3.9,4.1
2017,3.5,4.1,4.2,4.5,4.1,4.6,4.4,4.5,5.0,5.1,4.9,5.4
2018,5.0,5.0,5.4,4.9,5.3,5.3,5.1,5.1,5.1,5.4,5.3,5.1
2019,4.9,4.7,4.5,4.6,5.3,4.8,4.4,4.4,4.1,3.9,4.0,3.8
2020,4.3,3.9,3.5,3.3,3.5,3.8,4.6,3.9,3.7,4.2,4.0,3.8
2021,3.9,4.5,4.4,5.8,5.8,6.0,6.7,6.2,6.3,8.1,6.3,7.4
