Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,350,412,357,311,312,304,300,260,270,258,287,274
2002,272,247,260,232,255,245,219,263,249,240,241,202
2003,209,228,200,247,214,228,210,217,196,225,223,271
2004,269,240,256,269,257,251,278,231,260,272,211,261
2005,248,245,260,272,211,267,277,285,313,288,290,282
2006,314,327,337,322,304,396,333,362,340,377,385,369
2007,361,397,483,420,434,416,414,443,459,445,438,424
2008,441,417,409,426,440,394,394,332,306,297,252,258
2009,225,219,206,167,191,190,167,188,194,181,195,202
2010,195,194,196,215,191,191,207,210,208,250,250,237
2011,251,241,247,240,253,292,291,253,312,321,330,338
2012,387,303,369,380,379,361,344,335,349,353,347,341
2013,350,380,368,361,401,358,363,354,349,342,343,401
2014,365,381,402,399,425,455,455,495,456,449,453,458
2015,473,426,428,485,477,475,559,535,506,578,531,529
2016,541,565,619,533,549,510,518,489,516,467,511,542
2017,450,454,479,489,454,480,455,474,521,480,432,438
2018,490,482,491,481,509,583,580,520,560,573,610,623
2019,612,593,591,621,604,575,578,596,559,540,537,498
2020,523,534,429,302,402,452,456,511,609,582,566,554
2021,552,610,712,771,835,902,928,887,837,901,878,923
