Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.5,3.7,3.6,3.4,3.1,3.2,3.2,2.6,2.4,2.6,2.8,2.4
2002,2.6,2.3,2.3,2.5,2.3,2.4,2.3,3.0,2.6,2.6,2.6,2.0
2003,3.0,2.2,2.3,2.2,2.5,2.4,2.1,2.5,2.4,2.4,2.3,2.6
2004,2.9,2.8,2.9,2.6,3.5,2.5,3.4,2.5,3.0,3.1,2.7,3.2
2005,3.0,3.0,3.1,3.1,2.7,3.3,3.4,3.2,3.3,3.1,3.4,3.2
2006,2.9,3.4,3.5,3.4,3.1,2.8,3.1,3.4,3.3,3.5,3.6,3.5
2007,4.4,3.6,3.6,3.8,3.9,4.2,3.6,3.8,3.7,3.9,4.3,3.4
2008,3.4,3.2,3.3,2.7,3.1,2.5,2.8,2.5,2.6,2.9,2.3,2.3
2009,2.2,2.2,2.2,2.0,2.3,2.3,1.9,2.1,2.3,2.1,2.1,2.3
2010,2.2,2.5,2.2,2.5,2.1,2.0,2.4,2.7,2.0,2.4,2.7,2.5
2011,2.0,2.4,2.3,2.5,2.4,2.6,2.6,2.6,2.9,2.7,2.5,2.6
2012,2.3,2.3,2.6,2.5,3.3,3.0,2.5,2.4,2.3,2.4,2.5,2.7
2013,2.8,2.7,3.2,2.8,3.0,2.4,2.8,2.9,2.9,2.9,3.1,2.9
2014,3.3,3.4,3.2,3.2,3.2,3.2,3.5,3.8,3.5,3.5,3.3,4.0
2015,3.4,3.8,3.6,3.7,3.4,3.8,4.0,3.5,3.7,4.1,4.1,3.8
2016,3.7,3.8,4.2,4.5,4.6,3.7,4.1,4.0,3.8,3.5,4.1,3.8
2017,3.6,3.9,3.8,4.1,3.9,4.5,4.6,4.4,4.4,4.5,4.4,4.2
2018,4.5,4.3,4.2,4.1,4.6,4.5,4.9,5.1,5.1,5.2,5.0,5.0
2019,5.3,4.5,5.1,4.9,4.8,5.2,4.8,4.7,4.9,5.2,4.8,5.6
2020,5.2,5.5,4.8,4.1,3.9,4.3,5.0,5.3,5.2,5.0,5.5,4.9
2021,5.4,5.9,6.4,6.1,6.5,6.9,8.7,7.5,7.0,7.1,6.8,7.5
