Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.4,4.4,4.1,4.1,4.4,3.8,4.1,3.5,3.8,3.2,2.9,2.9
2002,3.5,2.9,2.9,2.9,2.9,2.9,3.2,3.2,2.9,3.2,3.2,2.6
2003,3.9,2.9,2.6,3.2,3.2,2.9,2.6,2.9,2.6,2.6,2.9,2.9
2004,2.6,3.2,3.2,3.5,3.2,2.9,2.9,2.9,3.5,3.5,3.8,3.5
2005,3.5,3.2,3.5,3.2,3.2,3.2,3.5,3.5,3.5,3.5,3.2,3.5
2006,5.2,3.5,3.5,3.8,3.5,3.4,2.8,3.4,3.4,3.7,3.4,3.7
2007,3.7,4.0,4.0,3.4,3.4,3.7,3.7,3.4,3.4,3.5,3.7,3.4
2008,4.9,3.1,3.4,3.1,3.7,2.8,3.2,3.2,2.9,3.2,2.9,2.6
2009,2.6,2.6,2.3,2.3,2.6,2.6,2.3,2.3,2.3,2.3,2.3,2.3
2010,2.6,2.6,2.6,3.5,2.3,2.3,3.5,2.6,2.6,3.2,2.9,2.9
2011,3.2,2.9,2.6,2.9,2.9,2.6,2.9,2.6,3.2,2.9,2.9,2.9
2012,2.9,2.9,3.2,3.8,3.2,3.2,3.2,3.2,2.9,2.9,3.5,2.9
2013,2.9,3.2,3.5,2.8,3.2,3.5,3.2,3.5,3.2,2.8,3.1,3.1
2014,3.1,3.1,3.1,3.7,3.4,4.0,3.4,3.7,3.4,3.7,3.7,3.7
2015,4.3,4.0,3.4,3.7,4.3,3.7,5.2,3.7,4.0,4.3,4.3,4.3
2016,4.9,4.3,4.3,4.0,4.3,4.3,4.0,4.3,4.6,4.0,4.3,4.3
2017,4.0,4.3,4.8,5.1,4.3,4.5,5.1,4.5,4.5,4.5,4.5,4.8
2018,4.0,5.4,4.8,4.8,4.5,5.1,5.4,5.1,5.1,5.4,5.1,4.8
2019,5.1,4.8,4.8,4.2,5.4,5.1,4.8,4.8,4.8,5.1,4.8,4.5
2020,5.1,4.8,4.0,5.3,5.0,4.5,2.5,4.4,5.3,5.0,4.6,5.0
2021,5.0,5.3,6.2,8.2,7.6,7.2,6.5,7.4,7.8,7.5,7.8,8.0
