ind,year,profit,profit_ml,year_month,month
14,2017,7627546,635628.8333,2017.03,3
14,2017,7627546,635628.8333,2017.04,4
14,2017,7627546,635628.8333,2017.05,5
14,2017,7627546,635628.8333,2017.06,6
14,2017,7627546,635628.8333,2017.07,7
14,2017,7627546,635628.8333,2017.08,8
14,2017,7627546,635628.8333,2017.09,9
14,2017,7627546,635628.8333,2017.1,10
14,2017,7627546,635628.8333,2017.11,11
14,2017,7627546,635628.8333,2017.12,12
14,2018,7281143,606761.9167,2018.01,1
14,2018,7281143,606761.9167,2018.02,2
14,2018,7281143,606761.9167,2018.03,3
14,2018,7281143,606761.9167,2018.04,4
14,2018,7281143,606761.9167,2018.05,5
14,2018,7281143,606761.9167,2018.06,6
14,2018,7281143,606761.9167,2018.07,7
14,2018,7281143,606761.9167,2018.08,8
14,2018,7281143,606761.9167,2018.09,9
14,2018,7281143,606761.9167,2018.1,10
14,2018,7281143,606761.9167,2018.11,11
14,2018,7281143,606761.9167,2018.12,12
14,2019,7274237,606186.4167,2019.01,1
14,2019,7274237,606186.4167,2019.02,2
14,2019,7274237,606186.4167,2019.03,3
14,2019,7274237,606186.4167,2019.04,4
14,2019,7274237,606186.4167,2019.05,5
14,2019,7274237,606186.4167,2019.06,6
14,2019,7274237,606186.4167,2019.07,7
14,2019,7274237,606186.4167,2019.08,8
14,2019,7274237,606186.4167,2019.09,9
14,2019,7274237,606186.4167,2019.1,10
14,2019,7274237,606186.4167,2019.11,11
14,2019,7274237,606186.4167,2019.12,12
14,2020,6997527,583127.25,2020.01,1
14,2020,6997527,583127.25,2020.02,2
14,2020,6997527,583127.25,2020.03,3
14,2020,6997527,583127.25,2020.04,4
14,2020,6997527,583127.25,2020.05,5
14,2020,6997527,583127.25,2020.06,6
14,2020,6997527,583127.25,2020.07,7
14,2020,6997527,583127.25,2020.08,8
14,2020,6997527,583127.25,2020.09,9
14,2020,6997527,583127.25,2020.1,10
14,2020,6997527,583127.25,2020.11,11
14,2020,6997527,583127.25,2020.12,12
14,2021,8206288,683857.3333,2021.01,1
14,2021,8206288,683857.3333,2021.02,2
14,2021,8206288,683857.3333,2021.03,3
14,2021,8206288,683857.3333,2021.04,4
14,2021,8206288,683857.3333,2021.05,5
14,2021,8206288,683857.3333,2021.06,6
14,2021,8206288,683857.3333,2021.07,7
14,2021,8206288,683857.3333,2021.08,8
14,2021,8206288,683857.3333,2021.09,9
14,2021,8206288,683857.3333,2021.1,10
14,2021,8206288,683857.3333,2021.11,11
14,2021,8206288,683857.3333,2021.12,12
14,2022,9281909,773492.4167,2022.01,1
14,2022,9281909,773492.4167,2022.02,2
14,2022,9281909,773492.4167,2022.03,3
14,2022,9281909,773492.4167,2022.04,4
14,2022,9281909,773492.4167,2022.05,5
14,2022,9281909,773492.4167,2022.06,6
14,2022,9281909,773492.4167,2022.07,7
14,2022,9281909,773492.4167,2022.08,8
14,2022,9281909,773492.4167,2022.09,9
14,2022,9281909,773492.4167,2022.1,10
14,2022,9281909,773492.4167,2022.11,11
14,2022,9281909,773492.4167,2022.12,12
14,2023,9161191,763432.5833,2023.01,1
14,2023,9161191,763432.5833,2023.02,2
14,2023,9161191,763432.5833,2023.03,3
14,2023,9161191,763432.5833,2023.04,4
14,2023,9161191,763432.5833,2023.05,5
14,2023,9161191,763432.5833,2023.06,6
14,2023,9161191,763432.5833,2023.07,7
14,2023,9161191,763432.5833,2023.08,8
14,2023,9161191,763432.5833,2023.09,9
14,2023,9161191,763432.5833,2023.1,10
14,2023,9161191,763432.5833,2023.11,11
14,2023,9161191,763432.5833,2023.12,12
15,2014,2021920,115995.8172,2014.01,1
15,2014,2021920,114020.3142,2014.02,2
15,2014,2021920,113681.3032,2014.03,3
15,2014,2021920,225779.842,2014.04,4
15,2014,2021920,113681.3032,2014.05,5
15,2014,2021920,185512.4474,2014.06,6
15,2014,2021920,153876.6219,2014.07,7
15,2014,2021920,248984.8927,2014.08,8
15,2014,2021920,109379.6868,2014.09,9
15,2014,2021920,138379.7633,2014.1,10
15,2014,2021920,334696.394,2014.11,11
15,2014,2021920,167931.584,2014.12,12
15,2015,2078124,167120.6777,2015.01,1
15,2015,2078124,120727.2682,2015.02,2
15,2015,2078124,167673.1193,2015.03,3
15,2015,2078124,124422.3953,2015.04,4
15,2015,2078124,127780.5376,2015.05,5
15,2015,2078124,127910.4729,2015.06,6
15,2015,2078124,124733.5308,2015.07,7
15,2015,2078124,146071.0867,2015.08,8
15,2015,2078124,288616.1773,2015.09,9
15,2015,2078124,305000.5007,2015.1,10
15,2015,2078124,250575.5989,2015.11,11
15,2015,2078124,127492.5728,2015.12,12
15,2016,2127843,98127.42952,2016.01,1
15,2016,2127843,108520.1654,2016.02,2
15,2016,2127843,102619.7163,2016.03,3
15,2016,2127843,124605.5721,2016.04,4
15,2016,2127843,173435.3462,2016.05,5
15,2016,2127843,512003.4263,2016.06,6
15,2016,2127843,108342.0098,2016.07,7
15,2016,2127843,101192.7913,2016.08,8
15,2016,2127843,281312.0113,2016.09,9
15,2016,2127843,139241.1135,2016.1,10
15,2016,2127843,148809.7996,2016.11,11
15,2016,2127843,229633.6267,2016.12,12
15,2017,1916012,31512.96025,2017.01,1
15,2017,1916012,116230.443,2017.02,2
15,2017,1916012,262802.8101,2017.03,3
15,2017,1916012,221945.1397,2017.04,4
15,2017,1916012,165826.8364,2017.05,5
15,2017,1916012,123859.6532,2017.06,6
15,2017,1916012,134193.4738,2017.07,7
15,2017,1916012,226226.9609,2017.08,8
15,2017,1916012,163080.3775,2017.09,9
15,2017,1916012,170288.3563,2017.1,10
15,2017,1916012,136166.5199,2017.11,11
15,2017,1916012,163878.4867,2017.12,12
15,2018,2013570,27339.82498,2018.01,1
15,2018,2013570,11435.4985,2018.02,2
15,2018,2013570,304825.3333,2018.03,3
15,2018,2013570,39516.30132,2018.04,4
15,2018,2013570,20546.30031,2018.05,5
15,2018,2013570,114530.3633,2018.06,6
15,2018,2013570,229913.7705,2018.07,7
15,2018,2013570,324180.6863,2018.08,8
15,2018,2013570,165702.7987,2018.09,9
15,2018,2013570,245473.4603,2018.1,10
15,2018,2013570,328237.959,2018.11,11
15,2018,2013570,201867.8301,2018.12,12
15,2019,1971170,296902.4397,2019.01,1
15,2019,1971170,207026.7278,2019.02,2
15,2019,1971170,167751.1836,2019.03,3
15,2019,1971170,131907.3867,2019.04,4
15,2019,1971170,160747.1406,2019.05,5
15,2019,1971170,206442.6659,2019.06,6
15,2019,1971170,95518.21914,2019.07,7
15,2019,1971170,124992.9745,2019.08,8
15,2019,1971170,139254.9144,2019.09,9
15,2019,1971170,153173.2374,2019.1,10
15,2019,1971170,162972.2271,2019.11,11
15,2019,1971170,124481.0521,2019.12,12
15,2020,1345982,103003.9738,2020.01,1
15,2020,1345982,129817.2075,2020.02,2
15,2020,1345982,29090.97466,2020.03,3
15,2020,1345982,218942.1892,2020.04,4
15,2020,1345982,24409.00503,2020.05,5
15,2020,1345982,16160.07006,2020.06,6
15,2020,1345982,127980.7262,2020.07,7
15,2020,1345982,33275.92186,2020.08,8
15,2020,1345982,15117.3739,2020.09,9
15,2020,1345982,79777.46891,2020.1,10
15,2020,1345982,234336.8055,2020.11,11
15,2020,1345982,334070.2645,2020.12,12
15,2021,1419995,37074.3621,2021.01,1
15,2021,1419995,34292.81438,2021.02,2
15,2021,1419995,35405.07799,2021.03,3
15,2021,1419995,101164.4965,2021.04,4
15,2021,1419995,243477.6152,2021.05,5
15,2021,1419995,171988.2898,2021.06,6
15,2021,1419995,190992.3066,2021.07,7
15,2021,1419995,92599.15365,2021.08,8
15,2021,1419995,69861.58813,2021.09,9
15,2021,1419995,58283.1854,2021.1,10
15,2021,1419995,123811.6418,2021.11,11
15,2021,1419995,261044.4843,2021.12,12
15,2022,1585784,317539.3512,2022.01,1
15,2022,1585784,32425.05849,2022.02,2
15,2022,1585784,118172.7526,2022.03,3
15,2022,1585784,95734.32074,2022.04,4
15,2022,1585784,138130.2565,2022.05,5
15,2022,1585784,231651.8028,2022.06,6
15,2022,1585784,289456.1322,2022.07,7
15,2022,1585784,39893.15299,2022.08,8
15,2022,1585784,182906.728,2022.09,9
15,2022,1585784,122455.4225,2022.1,10
15,2022,1585784,7201.510179,2022.11,11
15,2022,1585784,10217.55918,2022.12,12
15,2023,1542883,151400.5609,2023.01,1
15,2023,1542883,123926.8236,2023.02,2
15,2023,1542883,107297.8108,2023.03,3
15,2023,1542883,189802.8124,2023.04,4
15,2023,1542883,212571.9988,2023.05,5
15,2023,1542883,177365.5993,2023.06,6
15,2023,1542883,146050.8436,2023.07,7
15,2023,1542883,144131.9668,2023.08,8
15,2023,1542883,98904.69323,2023.09,9
15,2023,1542883,70078.53093,2023.1,10
15,2023,1542883,80141.98954,2023.11,11
15,2023,1542883,41209.4334,2023.12,12
16,2014,1719894,60381.14803,2014.01,1
16,2014,1719894,62817.40464,2014.02,2
16,2014,1719894,44826.30345,2014.03,3
16,2014,1719894,324246.2818,2014.04,4
16,2014,1719894,206517.1218,2014.05,5
16,2014,1719894,143818.7099,2014.06,6
16,2014,1719894,104186.2519,2014.07,7
16,2014,1719894,186717.2854,2014.08,8
16,2014,1719894,178697.8844,2014.09,9
16,2014,1719894,128488.4311,2014.1,10
16,2014,1719894,187191.2702,2014.11,11
16,2014,1719894,92006.02606,2014.12,12
16,2015,2059454,577319.6863,2015.01,1
16,2015,2059454,86874.76254,2015.02,2
16,2015,2059454,59990.30435,2015.03,3
16,2015,2059454,109101.4762,2015.04,4
16,2015,2059454,98700.7582,2015.05,5
16,2015,2059454,177452.6002,2015.06,6
16,2015,2059454,154939.9258,2015.07,7
16,2015,2059454,238400.0905,2015.08,8
16,2015,2059454,150769.5912,2015.09,9
16,2015,2059454,102089.4245,2015.1,10
16,2015,2059454,135845.0944,2015.11,11
16,2015,2059454,167970.0212,2015.12,12
16,2016,2153293,221055.6964,2016.01,1
16,2016,2153293,214672.7639,2016.02,2
16,2016,2153293,86507.79669,2016.03,3
16,2016,2153293,95085.07326,2016.04,4
16,2016,2153293,101887.1445,2016.05,5
16,2016,2153293,347103.6482,2016.06,6
16,2016,2153293,219246.4793,2016.07,7
16,2016,2153293,99207.68362,2016.08,8
16,2016,2153293,267749.9605,2016.09,9
16,2016,2153293,126989.5722,2016.1,10
16,2016,2153293,194051.1932,2016.11,11
16,2016,2153293,179735.8198,2016.12,12
16,2017,2166638,98786.92643,2017.01,1
16,2017,2166638,94615.63375,2017.02,2
16,2017,2166638,110038.0005,2017.03,3
16,2017,2166638,40277.8115,2017.04,4
16,2017,2166638,54222.42205,2017.05,5
16,2017,2166638,142609.8105,2017.06,6
16,2017,2166638,259810.235,2017.07,7
16,2017,2166638,271434.004,2017.08,8
16,2017,2166638,279951.1566,2017.09,9
16,2017,2166638,264325.9324,2017.1,10
16,2017,2166638,278570.7288,2017.11,11
16,2017,2166638,271995.3506,2017.12,12
16,2018,2135364,141998.7641,2018.01,1
16,2018,2135364,139782.845,2018.02,2
16,2018,2135364,136349.9768,2018.03,3
16,2018,2135364,152140.292,2018.04,4
16,2018,2135364,139041.437,2018.05,5
16,2018,2135364,178001.496,2018.06,6
16,2018,2135364,147017.9249,2018.07,7
16,2018,2135364,143843.5895,2018.08,8
16,2018,2135364,195111.8392,2018.09,9
16,2018,2135364,138482.9587,2018.1,10
16,2018,2135364,193403.1372,2018.11,11
16,2018,2135364,430189.8987,2018.12,12
16,2019,2111491,135484.7558,2019.01,1
16,2019,2111491,350527.7867,2019.02,2
16,2019,2111491,173516.7316,2019.03,3
16,2019,2111491,233294.6169,2019.04,4
16,2019,2111491,18364.41272,2019.05,5
16,2019,2111491,-3061.348258,2019.06,6
16,2019,2111491,256802.3187,2019.07,7
16,2019,2111491,45449.75182,2019.08,8
16,2019,2111491,274203.1271,2019.09,9
16,2019,2111491,172935.7393,2019.1,10
16,2019,2111491,150726.2913,2019.11,11
16,2019,2111491,303246.7983,2019.12,12
16,2020,2037100,551926.3004,2020.01,1
16,2020,2037100,33876.0158,2020.02,2
16,2020,2037100,92466.86528,2020.03,3
16,2020,2037100,247208.6221,2020.04,4
16,2020,2037100,32517.45564,2020.05,5
16,2020,2037100,17425.29352,2020.06,6
16,2020,2037100,35941.84729,2020.07,7
16,2020,2037100,19609.53288,2020.08,8
16,2020,2037100,22618.666,2020.09,9
16,2020,2037100,246834.343,2020.1,10
16,2020,2037100,559717.0118,2020.11,11
16,2020,2037100,176958.0349,2020.12,12
16,2021,2349065,521786.4686,2021.01,1
16,2021,2349065,605244.5498,2021.02,2
16,2021,2349065,221487.5007,2021.03,3
16,2021,2349065,189478.7868,2021.04,4
16,2021,2349065,221507.3828,2021.05,5
16,2021,2349065,105353.6558,2021.06,6
16,2021,2349065,58687.74103,2021.07,7
16,2021,2349065,49627.03901,2021.08,8
16,2021,2349065,74267.57194,2021.09,9
16,2021,2349065,94839.36424,2021.1,10
16,2021,2349065,74103.69292,2021.11,11
16,2021,2349065,132681.3645,2021.12,12
16,2022,2434683,386857.2521,2022.01,1
16,2022,2434683,478087.6854,2022.02,2
16,2022,2434683,335639.8116,2022.03,3
16,2022,2434683,335362.4904,2022.04,4
16,2022,2434683,228780.9595,2022.05,5
16,2022,2434683,326268.1007,2022.06,6
16,2022,2434683,-5848.209216,2022.07,7
16,2022,2434683,-19985.7263,2022.08,8
16,2022,2434683,270567.9523,2022.09,9
16,2022,2434683,-60910.87899,2022.1,10
16,2022,2434683,203389.282,2022.11,11
16,2022,2434683,-43525.8697,2022.12,12
16,2023,2331681,9494.236505,2023.01,1
16,2023,2331681,-3185.781279,2023.02,2
16,2023,2331681,-7763.099745,2023.03,3
16,2023,2331681,-27170.00057,2023.04,4
16,2023,2331681,47969.37236,2023.05,5
16,2023,2331681,113870.2606,2023.06,6
16,2023,2331681,452532.0118,2023.07,7
16,2023,2331681,561895.6779,2023.08,8
16,2023,2331681,255188.3039,2023.09,9
16,2023,2331681,86987.60129,2023.1,10
16,2023,2331681,433360.0648,2023.11,11
16,2023,2331681,408502.3124,2023.12,12
17,2014,7195330,480867.294,2014.01,1
17,2014,7195330,479175.4354,2014.02,2
17,2014,7195330,627069.5251,2014.03,3
17,2014,7195330,460248.8025,2014.04,4
17,2014,7195330,1553272.777,2014.05,5
17,2014,7195330,481150.2444,2014.06,6
17,2014,7195330,482352.8101,2014.07,7
17,2014,7195330,565924.6429,2014.08,8
17,2014,7195330,682141,2014.09,9
17,2014,7195330,426596.9578,2014.1,10
17,2014,7195330,466829.9979,2014.11,11
17,2014,7195330,489701.2631,2014.12,12
17,2015,7490072,700383.4769,2015.01,1
17,2015,7490072,627300.3539,2015.02,2
17,2015,7490072,484626.8554,2015.03,3
17,2015,7490072,409286.9905,2015.04,4
17,2015,7490072,655803.0101,2015.05,5
17,2015,7490072,692164.0133,2015.06,6
17,2015,7490072,986426.7019,2015.07,7
17,2015,7490072,575466.1916,2015.08,8
17,2015,7490072,603016.808,2015.09,9
17,2015,7490072,590124.7037,2015.1,10
17,2015,7490072,555723.2508,2015.11,11
17,2015,7490072,609749.8393,2015.12,12
17,2016,8072886,524964.3877,2016.01,1
17,2016,8072886,648981.1007,2016.02,2
17,2016,8072886,696539.1557,2016.03,3
17,2016,8072886,833966.8182,2016.04,4
17,2016,8072886,655798.0592,2016.05,5
17,2016,8072886,1130757.404,2016.06,6
17,2016,8072886,775060.8193,2016.07,7
17,2016,8072886,689251.4212,2016.08,8
17,2016,8072886,591628.6564,2016.09,9
17,2016,8072886,447307.9185,2016.1,10
17,2016,8072886,372980.5336,2016.11,11
17,2016,8072886,705649.1245,2016.12,12
17,2017,7891899,501228.1525,2017.01,1
17,2017,7891899,700472.811,2017.02,2
17,2017,7891899,631211.4933,2017.03,3
17,2017,7891899,635809.2991,2017.04,4
17,2017,7891899,437595.7144,2017.05,5
17,2017,7891899,695796.0967,2017.06,6
17,2017,7891899,670286.7565,2017.07,7
17,2017,7891899,1072094.349,2017.08,8
17,2017,7891899,523990.9806,2017.09,9
17,2017,7891899,531374.9879,2017.1,10
17,2017,7891899,729021.1893,2017.11,11
17,2017,7891899,763016.9047,2017.12,12
17,2018,8172600,521974.4456,2018.01,1
17,2018,8172600,567965.188,2018.02,2
17,2018,8172600,501904.1073,2018.03,3
17,2018,8172600,631539.1306,2018.04,4
17,2018,8172600,724091.7084,2018.05,5
17,2018,8172600,1577112.961,2018.06,6
17,2018,8172600,698512.7789,2018.07,7
17,2018,8172600,524267.4035,2018.08,8
17,2018,8172600,530591.6854,2018.09,9
17,2018,8172600,548742.1426,2018.1,10
17,2018,8172600,718040.0947,2018.11,11
17,2018,8172600,627858.5365,2018.12,12
17,2019,8162957,1445741.204,2019.01,1
17,2019,8162957,310754.8384,2019.02,2
17,2019,8162957,313836.4646,2019.03,3
17,2019,8162957,877944.779,2019.04,4
17,2019,8162957,505468.6211,2019.05,5
17,2019,8162957,470569.5038,2019.06,6
17,2019,8162957,1236975.914,2019.07,7
17,2019,8162957,314540.5635,2019.08,8
17,2019,8162957,820213.2924,2019.09,9
17,2019,8162957,557054.9793,2019.1,10
17,2019,8162957,369520.8828,2019.11,11
17,2019,8162957,940335.6524,2019.12,12
17,2020,9010860,1413926.825,2020.01,1
17,2020,9010860,491543.718,2020.02,2
17,2020,9010860,487362.5464,2020.03,3
17,2020,9010860,417353.1488,2020.04,4
17,2020,9010860,251117.1544,2020.05,5
17,2020,9010860,278272.0777,2020.06,6
17,2020,9010860,350585.6211,2020.07,7
17,2020,9010860,299461.6529,2020.08,8
17,2020,9010860,1556606.427,2020.09,9
17,2020,9010860,1909947.013,2020.1,10
17,2020,9010860,525755.7571,2020.11,11
17,2020,9010860,1028927.857,2020.12,12
17,2021,8786771,598261.64,2021.01,1
17,2021,8786771,830760.3808,2021.02,2
17,2021,8786771,893937.103,2021.03,3
17,2021,8786771,664545.2735,2021.04,4
17,2021,8786771,641318.7251,2021.05,5
17,2021,8786771,636920.0934,2021.06,6
17,2021,8786771,663840.0678,2021.07,7
17,2021,8786771,1200337.754,2021.08,8
17,2021,8786771,468799.2549,2021.09,9
17,2021,8786771,555907.0109,2021.1,10
17,2021,8786771,797040.9855,2021.11,11
17,2021,8786771,835103.366,2021.12,12
17,2022,9283039,835678.822,2022.01,1
17,2022,9283039,920930.4749,2022.02,2
17,2022,9283039,985138.9024,2022.03,3
17,2022,9283039,730100.2065,2022.04,4
17,2022,9283039,698842.5605,2022.05,5
17,2022,9283039,551855.0251,2022.06,6
17,2022,9283039,996288.6282,2022.07,7
17,2022,9283039,985094.2916,2022.08,8
17,2022,9283039,711837.4443,2022.09,9
17,2022,9283039,577739.2484,2022.1,10
17,2022,9283039,780793.0834,2022.11,11
17,2022,9283039,508739.9669,2022.12,12
17,2023,9152246,894786.7746,2023.01,1
17,2023,9152246,708626.517,2023.02,2
17,2023,9152246,666234.0988,2023.03,3
17,2023,9152246,685771.7676,2023.04,4
17,2023,9152246,688651.5485,2023.05,5
17,2023,9152246,677787.8628,2023.06,6
17,2023,9152246,717091.2263,2023.07,7
17,2023,9152246,744586.1379,2023.08,8
17,2023,9152246,834386.9973,2023.09,9
17,2023,9152246,803127.3409,2023.1,10
17,2023,9152246,1013954.553,2023.11,11
17,2023,9152246,717241.9252,2023.12,12
18,2014,2059594,171632.8333,2014.01,1
18,2014,2059594,171632.8333,2014.02,2
18,2014,2059594,171632.8333,2014.03,3
18,2014,2059594,171632.8333,2014.04,4
18,2014,2059594,171632.8333,2014.05,5
18,2014,2059594,171632.8333,2014.06,6
18,2014,2059594,171632.8333,2014.07,7
18,2014,2059594,171632.8333,2014.08,8
18,2014,2059594,171632.8333,2014.09,9
18,2014,2059594,171632.8333,2014.1,10
18,2014,2059594,171632.8333,2014.11,11
18,2014,2059594,171632.8333,2014.12,12
18,2015,2198909,183242.4167,2015.01,1
18,2015,2198909,183242.4167,2015.02,2
18,2015,2198909,183242.4167,2015.03,3
18,2015,2198909,183242.4167,2015.04,4
18,2015,2198909,183242.4167,2015.05,5
18,2015,2198909,183242.4167,2015.06,6
18,2015,2198909,183242.4167,2015.07,7
18,2015,2198909,183242.4167,2015.08,8
18,2015,2198909,183242.4167,2015.09,9
18,2015,2198909,183242.4167,2015.1,10
18,2015,2198909,183242.4167,2015.11,11
18,2015,2198909,183242.4167,2015.12,12
18,2016,2290797,190899.75,2016.01,1
18,2016,2290797,190899.75,2016.02,2
18,2016,2290797,190899.75,2016.03,3
18,2016,2290797,190899.75,2016.04,4
18,2016,2290797,190899.75,2016.05,5
18,2016,2290797,190899.75,2016.06,6
18,2016,2290797,190899.75,2016.07,7
18,2016,2290797,190899.75,2016.08,8
18,2016,2290797,190899.75,2016.09,9
18,2016,2290797,190899.75,2016.1,10
18,2016,2290797,190899.75,2016.11,11
18,2016,2290797,190899.75,2016.12,12
18,2017,2325466,193788.8333,2017.01,1
18,2017,2325466,193788.8333,2017.02,2
18,2017,2325466,193788.8333,2017.03,3
18,2017,2325466,193788.8333,2017.04,4
18,2017,2325466,193788.8333,2017.05,5
18,2017,2325466,193788.8333,2017.06,6
18,2017,2325466,193788.8333,2017.07,7
18,2017,2325466,193788.8333,2017.08,8
18,2017,2325466,193788.8333,2017.09,9
18,2017,2325466,193788.8333,2017.1,10
18,2017,2325466,193788.8333,2017.11,11
18,2017,2325466,193788.8333,2017.12,12
18,2018,2324218,193684.8333,2018.01,1
18,2018,2324218,193684.8333,2018.02,2
18,2018,2324218,193684.8333,2018.03,3
18,2018,2324218,193684.8333,2018.04,4
18,2018,2324218,193684.8333,2018.05,5
18,2018,2324218,193684.8333,2018.06,6
18,2018,2324218,193684.8333,2018.07,7
18,2018,2324218,193684.8333,2018.08,8
18,2018,2324218,193684.8333,2018.09,9
18,2018,2324218,193684.8333,2018.1,10
18,2018,2324218,193684.8333,2018.11,11
18,2018,2324218,193684.8333,2018.12,12
18,2019,2434337,202861.4167,2019.01,1
18,2019,2434337,202861.4167,2019.02,2
18,2019,2434337,202861.4167,2019.03,3
18,2019,2434337,202861.4167,2019.04,4
18,2019,2434337,202861.4167,2019.05,5
18,2019,2434337,202861.4167,2019.06,6
18,2019,2434337,202861.4167,2019.07,7
18,2019,2434337,202861.4167,2019.08,8
18,2019,2434337,202861.4167,2019.09,9
18,2019,2434337,202861.4167,2019.1,10
18,2019,2434337,202861.4167,2019.11,11
18,2019,2434337,202861.4167,2019.12,12
18,2020,2437100,203091.6667,2020.01,1
18,2020,2437100,203091.6667,2020.02,2
18,2020,2437100,203091.6667,2020.03,3
18,2020,2437100,203091.6667,2020.04,4
18,2020,2437100,203091.6667,2020.05,5
18,2020,2437100,203091.6667,2020.06,6
18,2020,2437100,203091.6667,2020.07,7
18,2020,2437100,203091.6667,2020.08,8
18,2020,2437100,203091.6667,2020.09,9
18,2020,2437100,203091.6667,2020.1,10
18,2020,2437100,203091.6667,2020.11,11
18,2020,2437100,203091.6667,2020.12,12
18,2021,2506540,208878.3333,2021.01,1
18,2021,2506540,208878.3333,2021.02,2
18,2021,2506540,208878.3333,2021.03,3
18,2021,2506540,208878.3333,2021.04,4
18,2021,2506540,208878.3333,2021.05,5
18,2021,2506540,208878.3333,2021.06,6
18,2021,2506540,208878.3333,2021.07,7
18,2021,2506540,208878.3333,2021.08,8
18,2021,2506540,208878.3333,2021.09,9
18,2021,2506540,208878.3333,2021.1,10
18,2021,2506540,208878.3333,2021.11,11
18,2021,2506540,208878.3333,2021.12,12
18,2022,2661453,221787.75,2022.01,1
18,2022,2661453,221787.75,2022.02,2
18,2022,2661453,221787.75,2022.03,3
18,2022,2661453,221787.75,2022.04,4
18,2022,2661453,221787.75,2022.05,5
18,2022,2661453,221787.75,2022.06,6
18,2022,2661453,221787.75,2022.07,7
18,2022,2661453,221787.75,2022.08,8
18,2022,2661453,221787.75,2022.09,9
18,2022,2661453,221787.75,2022.1,10
18,2022,2661453,221787.75,2022.11,11
18,2022,2661453,221787.75,2022.12,12
18,2023,2737097,228091.4167,2023.01,1
18,2023,2737097,228091.4167,2023.02,2
18,2023,2737097,228091.4167,2023.03,3
18,2023,2737097,228091.4167,2023.04,4
18,2023,2737097,228091.4167,2023.05,5
18,2023,2737097,228091.4167,2023.06,6
18,2023,2737097,228091.4167,2023.07,7
18,2023,2737097,228091.4167,2023.08,8
18,2023,2737097,228091.4167,2023.09,9
18,2023,2737097,228091.4167,2023.1,10
18,2023,2737097,228091.4167,2023.11,11
18,2023,2737097,228091.4167,2023.12,12
19,2014,18991177,1575784.142,2014.01,1
19,2014,18991177,1433972.322,2014.02,2
19,2014,18991177,1639193.277,2014.03,3
19,2014,18991177,1404580.919,2014.04,4
19,2014,18991177,1660035.675,2014.05,5
19,2014,18991177,1497350.187,2014.06,6
19,2014,18991177,1666886.878,2014.07,7
19,2014,18991177,1686658.157,2014.08,8
19,2014,18991177,1545384.868,2014.09,9
19,2014,18991177,1573167.752,2014.1,10
19,2014,18991177,1676864.418,2014.11,11
19,2014,18991177,1631298.547,2014.12,12
19,2015,16488255,1333316.405,2015.01,1
19,2015,16488255,1381937.188,2015.02,2
19,2015,16488255,1328836.663,2015.03,3
19,2015,16488255,1204516.04,2015.04,4
19,2015,16488255,1211944.357,2015.05,5
19,2015,16488255,1170933.213,2015.06,6
19,2015,16488255,1230261.347,2015.07,7
19,2015,16488255,1705572.15,2015.08,8
19,2015,16488255,1748713.954,2015.09,9
19,2015,16488255,1500013.74,2015.1,10
19,2015,16488255,1253956.459,2015.11,11
19,2015,16488255,1418254.836,2015.12,12
19,2016,16993756,964691.0971,2016.01,1
19,2016,16993756,814017.0972,2016.02,2
19,2016,16993756,1051169.344,2016.03,3
19,2016,16993756,1020081.525,2016.04,4
19,2016,16993756,1521870.674,2016.05,5
19,2016,16993756,1019038.927,2016.06,6
19,2016,16993756,4762477.041,2016.07,7
19,2016,16993756,1833810.26,2016.08,8
19,2016,16993756,771047.5021,2016.09,9
19,2016,16993756,992700.7554,2016.1,10
19,2016,16993756,1096771.041,2016.11,11
19,2016,16993756,1146079.976,2016.12,12
19,2017,20844189,1705961.286,2017.01,1
19,2017,20844189,1786567.014,2017.02,2
19,2017,20844189,1733680.085,2017.03,3
19,2017,20844189,1728735.291,2017.04,4
19,2017,20844189,1816769.081,2017.05,5
19,2017,20844189,1844333.045,2017.06,6
19,2017,20844189,1787876.049,2017.07,7
19,2017,20844189,1656490.83,2017.08,8
19,2017,20844189,1726112.097,2017.09,9
19,2017,20844189,1633395.351,2017.1,10
19,2017,20844189,1689360.974,2017.11,11
19,2017,20844189,1734907.586,2017.12,12
19,2018,25704441,1721951.879,2018.01,1
19,2018,25704441,1769568.141,2018.02,2
19,2018,25704441,6467176.768,2018.03,3
19,2018,25704441,1940429.537,2018.04,4
19,2018,25704441,1726838.142,2018.05,5
19,2018,25704441,1761114.374,2018.06,6
19,2018,25704441,1810486.619,2018.07,7
19,2018,25704441,1813374.636,2018.08,8
19,2018,25704441,1849449.941,2018.09,9
19,2018,25704441,1637151.833,2018.1,10
19,2018,25704441,1451845.856,2018.11,11
19,2018,25704441,1755054.519,2018.12,12
19,2019,24225606,1617429.514,2019.01,1
19,2019,24225606,2041771.235,2019.02,2
19,2019,24225606,1894245.951,2019.03,3
19,2019,24225606,1916314.513,2019.04,4
19,2019,24225606,2027258.006,2019.05,5
19,2019,24225606,2315442.008,2019.06,6
19,2019,24225606,1979548.891,2019.07,7
19,2019,24225606,1876859.065,2019.08,8
19,2019,24225606,2144522.61,2019.09,9
19,2019,24225606,2236049.191,2019.1,10
19,2019,24225606,2101381.638,2019.11,11
19,2019,24225606,2074781.934,2019.12,12
19,2020,13895913,1117753.797,2020.01,1
19,2020,13895913,1331762.037,2020.02,2
19,2020,13895913,984960.063,2020.03,3
19,2020,13895913,951554.1244,2020.04,4
