Chad,IR5,1
Chile,CR1,3
Chile,DV,9
Chile,E1,6
Chile,E2,5
Chile,E3,4
Chile,EW,4
Chile,F1,3
Chile,F2B,1
Chile,F3,9
Chile,F4,7
Chile,FX,1
Chile,IR1,9
Chile,IR2,3
Chile,IR5,33
China - mainland born,CR1,62
China - mainland born,CR2,19
China - mainland born,CX,1
China - mainland born,E1,4
China - mainland born,E3,2
China - mainland born,F1,1
China - mainland born,F2B,4
China - mainland born,F3,4
China - mainland born,F4,20
China - mainland born,FX,"1,326"
China - mainland born,I5,12
China - mainland bornIB1,,1
China - mainland bornIR1,,105
China - mainland bornIR2,,45
China - mainland bornIR5,,16
China - mainland bornIW,,3
China - mainland bornSB1,,34
China - mainland bornSE,,1
China - Taiwan bornCR1,,6
China - Taiwan bornCR2,,1
China - Taiwan bornDV,,9
China - Taiwan bornE1,,9
China - Taiwan bornE2,,48
China - Taiwan bornE3,,10
China - Taiwan bornF1,,1
China - Taiwan bornF3,,7
China - Taiwan bornF4,,25
China - Taiwan bornFX,,4
China - Taiwan bornI5,,6
China - Taiwan bornIR1,,18
China - Taiwan bornIR2,,6
China - Taiwan bornIR3,,4
China - Taiwan bornIR4,,2
China - Taiwan bornIR5,,90
China - Taiwan bornSB1,,12
China - Taiwan bornSE,,4
ColombiaCR1,,8
ColombiaCR2,,8
ColombiaE2,,2
ColombiaE3,,8
ColombiaF1,,13
ColombiaF2A,,1
ColombiaF2B,,11
ColombiaF3,,6
ColombiaF4,,7
ColombiaFX,,19
ColombiaI5,,4
ColombiaIH3,,4
ColombiaIR1,,71
ColombiaIR2,,41
ColombiaIR5,,51
ColombiaSB1,,20
"Congo, Democratic Republic of theCR1",,2
"Congo, Democratic Republic of theDV",,8
"Congo, Democratic Republic of theFX",,38
"Congo, Democratic Republic of theIR1",,8
"Congo, Democratic Republic of theIR2",,4
"Congo, Democratic Republic of theIR5",,39
"Congo, Democratic Republic of theSB1",,1
"Congo, Democratic Republic of theSE",,1
"Congo, Republic of theCR1",,2
"Congo, Republic of theFX",,1
"Congo, Republic of theIR3",,3
"Congo, Republic of theIR5",,3
Costa RicaCR1,,8
Costa RicaCR2,,1
Costa RicaFX,,1
Costa RicaIR1,,12
Costa RicaIR2,,7
Costa RicaIR5,,10
Costa RicaIW,,1
Costa RicaSB1,,1
Cote d'IvoireCR1,,8
Cote d'IvoireCR2,,1
Cote d'IvoireDV,,13
Cote d'IvoireF4,,6
Cote d'IvoireFX,,13
Cote d'IvoireIR1,,9
Cote d'IvoireIR2,,23
Cote d'IvoireIR5,,26
Cote d'IvoireSB1,,2
CroatiaCR1,,1
CroatiaDV,,3
CroatiaE3,,5
CroatiaF3,,1
CroatiaIR1,,1
CroatiaIR5,,5
CubaCR1,,7
CubaCR2,,3
Cuba,DV,7
Cuba,F1,6
Cuba,F2B,2
Cuba,FX,84
Cuba,IR1,82
Cuba,IR2,71
Cuba,IR5,53
Cuba,SB1,1
Cyprus,E2,1
Cyprus,IR1,2
Cyprus,IR5,3
Cyprus,SB1,1
Czech Republic,CR1,2
Czech Republic,IR1,1
Czech Republic,IR2,2
Czech Republic,IW,1
Czech Republic,SB1,1
Denmark,IR1,1
Djibouti,CR1,1
Djibouti,DV,2
Djibouti,F3,1
Djibouti,FX,1
Djibouti,IR1,2
Djibouti,IR2,1
Djibouti,IR5,4
Dominica,F3,3
Dominica,IR1,1
Dominican Republic,BX,1
Dominican Republic,CR1,22
Dominican Republic,CR2,4
Dominican Republic,E2,1
Dominican Republic,F1,73
Dominican Republic,F2B,182
Dominican Republic,F3,15
Dominican Republic,F4,28
Dominican Republic,FX,306
Dominican Republic,IB1,3
Dominican Republic,IR1,200
Dominican Republic,IR2,192
Dominican RepublicIR5,,542
Dominican RepublicIW,,1
Dominican RepublicSB1,,1
EcuadorCR1,,7
EcuadorCR2,,3
EcuadorF1,,6
EcuadorF2B,,5
EcuadorF3,,9
EcuadorF4,,5
EcuadorFX,,12
EcuadorIR1,,35
EcuadorIR2,,39
EcuadorIR5,,127
EgyptCR1,,7
EgyptDV,,66
EgyptE1,,3
EgyptE3,,1
EgyptF1,,1
EgyptF4,,17
EgyptFX,,9
EgyptIR1,,56
EgyptIR2,,41
EgyptIR5,,55
EgyptSB1,,4
EgyptSE,,29
El SalvadorCR1,,51
El SalvadorCR2,,9
El SalvadorE3,,1
El SalvadorF1,,38
El SalvadorF2A,,1
El SalvadorF2B,,29
El SalvadorF3,,34
El SalvadorF4,,67
El SalvadorFX,,105
El SalvadorIR1,,299
El SalvadorIR2,,134
El SalvadorIR5,,57
El SalvadorIW,,2
El SalvadorSB1,,1
Equatorial GuineaIR2,,1
EritreaCR1,,3
EritreaF1,,1
EritreaFX,,1
EritreaIR1,,16
EritreaIR2,,1
EritreaIR5,,1
EstoniaDV,,1
EthiopiaCR1,,10
EthiopiaCR2,,1
EthiopiaDV,,3
EthiopiaE2,,7
EthiopiaF1,,1
EthiopiaF2B,,4
EthiopiaF4,,3
EthiopiaFX,,23
EthiopiaIR1,,53
EthiopiaIR2,,18
EthiopiaIR5,,37
EthiopiaSB1,,1
EthiopiaSD,,9
EthiopiaSE,,40
FijiCR1,,2
FijiDV,,18
FijiF4,,14
FijiIR5,,15
FijiSB1,,1
FinlandCR1,,2
FinlandF1,,1
FinlandFX,,2
FinlandSB1,,1
FranceCR1,,18
FranceCR2,,1
FranceE1,,1
FranceE2,,1
FranceF2B,,1
FranceFX,,1
FranceIR1,,16
FranceIR2,,4
France,SE,2
France,SQ,2
Gabon,DV,2
Gabon,F1,2
Gabon,FX,1
Gabon,IR1,2
Gabon,IR2,14
Gabon,IR5,1
"Gambia, The",F4,2
"Gambia, The",FX,6
"Gambia, The",IR1,9
"Gambia, The",IR2,10
"Gambia, The",IR5,14
Georgia,CR1,3
Georgia,CR2,1
Georgia,DV,10
Georgia,E1,3
Georgia,E2,1
Georgia,E3,2
Georgia,FX,3
Georgia,IR1,4
Georgia,IR2,4
Georgia,IR5,15
Georgia,IW,1
Georgia,SB1,1
Georgia,SD,5
Germany,CR1,29
Germany,CR2,1
Germany,FX,5
Germany,IR1,31
Germany,IR2,11
Germany,IR5,6
Germany,SB1,2
Ghana,DV,1
Ghana,E3,23
Ghana,F1,5
Ghana,F2B,3
Ghana,F3,16
Ghana,F4,7
Ghana,FX,29
Ghana,IR1,42
Ghana,IR1,44
Ghana,IR1,17
Ghana,SE,2
Greece,CR1,3
Greece,CR1,2
Greece,IR1,5
Greece,IR1,2
Great Britain and Northern IrelandCR1,,47
Great Britain and Northern IrelandE2,,1
Great Britain and Northern IrelandE3,,7
Great Britain and Northern IrelandF1,,5
Great Britain and Northern IrelandF2B,,1
Great Britain and Northern IrelandF3,,2
Great Britain and Northern IrelandF4,,1
Great Britain and Northern IrelandFX,,4
Great Britain and Northern IrelandIB1,,1
Great Britain and Northern IrelandIR1,,77
Great Britain and Northern IrelandIR2,,12
Great Britain and Northern IrelandIR5,,5
Great Britain and Northern IrelandIW,,1
Great Britain and Northern IrelandSB1,,2
GrenadaF3,,3
GrenadaF4,,2
GrenadaIR1,,2
GrenadaIR2,,1
GrenadaIR5,,4
GrenadaIW,,1
GuatemalaCR1,,5
GuatemalaEW,,1
GuatemalaF1,,3
GuatemalaF2B,,6
GuatemalaF3,,3
GuatemalaF4,,16
GuatemalaFX,,47
GuatemalaIR1,,47
GuatemalaIR2,,29
GuatemalaIR5,,16
Guatemala,IW,1
Guatemala,SB1,1
Guatemala,SE,6
Guinea,CR1,2
Guinea,FX,5
Guinea,IR1,9
Guinea,IR2,6
Guinea,IR5,8
Guinea,SE,1
Guyana,CR1,7
Guyana,CR2,1
Guyana,E3,4
Guyana,F1,30
Guyana,F2B,14
Guyana,F3,23
Guyana,F4,8
Guyana,FX,14
Guyana,IR1,12
Guyana,IR2,12
Guyana,IR5,13
Haiti,CR1,2
Haiti,E3,1
Haiti,EW,1
Haiti,F1,27
Haiti,F2B,73
Haiti,F3,27
Haiti,F4,45
Haiti,FX,75
Haiti,IH3,6
Haiti,IR1,93
Haiti,IR2,112
Haiti,IR5,103
Haiti,SB1,1
Haiti,SE,1
Honduras,CR1,1
Honduras,CR2,1
Honduras,DV,2
Honduras,F1,27
Honduras,F2B,8
Honduras,F3,13
Honduras,F4,8
Honduras,FX,39
Honduras,IR1,61
Honduras,IR2,56
Honduras,IR3,2
Honduras,IR5,22
Honduras,SB1,1
Honduras,SD,3
Hong Kong S.A.R.,CR1,1
Hong Kong S.A.R.,CR2,3
Hong Kong S.A.R.,DV,3
Hong Kong S.A.R.,EW,1
Hong Kong S.A.R.,F1,1
Hong Kong S.A.R.,F2B,1
Hong Kong S.A.R.,F3,4
Hong Kong S.A.R.,F4,5
Hong Kong S.A.R.,FX,2
Hong Kong S.A.R.,I5,1
Hong Kong S.A.R.,IR1,9
Hong Kong S.A.R.,IR2,1
Hong Kong S.A.R.,IR5,9
Hong Kong S.A.R.,SB1,1
Hong Kong S.A.R.,SE,3
Hong Kong S.A.R.,T5,1
Hungary,CR1,3
Hungary,CR2,2
Hungary,IH3,2
Hungary,IR1,1
Hungary,IR2,2
Hungary,SB1,1
Iceland,IR5,1
India,CR1,114
India,CR2,3
India,E1,4
India,E3,53
India,F1,1
India,F2B,1
India,F3,10
India,F4,12
India,FX,11
India,I5,9
India,IH3,28
India,IR1,192
India,IR2,33
India,IR5,82
India,SB1,44
India,SE,9
Indonesia,CR1,9
Indonesia,CR2,1
Indonesia,DV,11
Indonesia,E3,1
Indonesia,F1,1
Indonesia,F4,14
Indonesia,FX,9
Indonesia,IR1,12
Indonesia,IR2,3
Indonesia,IR5,33
Indonesia,SB1,3
Indonesia,SE,1
Iran,CR1,11
Iran,E1,7
Iran,E2,10
Iran,E3,7
Iran,EW,3
Iran,F1,15
Iran,F2B,23
Iran,F3,14
Iran,F4,49
Iran,FX,31
Iran,I5,3
Iran,IB1,1
Iran,IR1,46
Iran,IR2,5
Iran,IR4,1
Iran,IR5,137
Iran,SB1,3
Iraq,CR1,8
Iraq,DV,1
Iraq,E3,1
Iraq,F1,1
Iraq,F4,1
Iraq,FX,15
Iraq,IR1,15
Iraq,IR2,1
Iraq,IR5,10
Iraq,SI,1
Ireland,CR1,4
Ireland,FX,1
Ireland,IR1,10
Ireland,IR2,1
Ireland,IR5,1
Israel,CR1,6
Israel,E1,1
Israel,E3,2
Israel,IR1,13
Israel,IR2,5
Israel,IR5,9
Israel,SB1,2
Israel,SE,3
Italy,CR1,14
Italy,CR2,2
Italy,DV,3
Italy,E2,1
Italy,E3,2
Italy,FX,2
Italy,IR1,11
Italy,IR2,9
Italy,IR5,2
Italy,SB1,1
Jamaica,CR1,11
Jamaica,E3,45
Jamaica,F1,32
Jamaica,F2B,5
Jamaica,F3,4
Jamaica,F4,19
Jamaica,FX,20
Jamaica,IB1,1
Jamaica,IR1,34
Jamaica,IR2,48
Jamaica,IR3,1
Jamaica,IR5,34
Japan,CR1,10
Japan,CR2,6
Japan,DV,6
Japan,E3,3
Japan,F2B,1
Japan,FX,17
Japan,IR1,70
Japan,IR2,15
Japan,IR5,26
Japan,SB1,3
Jordan,CR1,33
Jordan,CR2,1
Jordan,DV,1
Jordan,E3,2
Jordan,EW,1
Jordan,F1,3
Jordan,F2B,3
Jordan,F3,23
Jordan,F4,69
Jordan,FX,13
Jordan,IR1,53
Jordan,IR2,34
Jordan,IR5,26
Jordan,SB1,2
Jordan,SE,15
Kazakhstan,CR1,4
Kazakhstan,CR2,1
Kazakhstan,DV,3
Kazakhstan,F1,2
Kazakhstan,F4,1
Kazakhstan,FX,2
Kazakhstan,IR1,1
Kazakhstan,IR2,1
Kazakhstan,IR5,12
Kazakhstan,SB1,1
Kenya,CR1,2
Kenya,DV,2
Kenya,E3,9
Kenya,F2B,1
Kenya,F3,4
Kenya,F4,3
Kenya,FX,4
Kenya,IB1,1
Kenya,IR1,9
Kenya,IR2,35
Kenya,IR5,9
Kenya,SB1,3
"Korea, North",IR5,1
"Korea, South",CR1,18
"Korea, South",CR2,1
"Korea, South",E1,18
"Korea, South",E2,52
"Korea, South",E3,26
"Korea, South",EW,1
"Korea, South",F1,1
"Korea, South",F2B,2
"Korea, South",F3,6
"Korea, South",F4,3
"Korea, South",FX,1
"Korea, South",I5,3
"Korea, South",IR1,26
"Korea, South",IR2,3
"Korea, South",IR3,5
"Korea, South",IR5,109
"Korea, South",SB1,3
"Korea, South",SE,3
"Korea, South",SR,2
Kosovo,CR1,15
Kosovo,DV,3
Kosovo,E2,1
Kosovo,F2B,2
Kosovo,F4,9
Kosovo,FX,5
Kosovo,IR1,13
Kosovo,IR5,9
Kosovo,SE,5
Kuwait,CR1,2
Kuwait,CR2,1
Kuwait,E3,5
Kuwait,F1,1
Kuwait,F3,7
Kuwait,F4,4
Kuwait,FX,1
Kuwait,I5,3
Kuwait,IR1,10
Kuwait,IR2,2
Kuwait,IR5,10
Kuwait,IW,1
Kuwait,SB1,1
Kuwait,SE,8
Kyrgyzstan,CR1,3
Kyrgyzstan,CR2,1
Kyrgyzstan,EW,6
Kyrgyzstan,F3,5
Kyrgyzstan,FX,3
Kyrgyzstan,IR1,2
Kyrgyzstan,IR2,6
Kyrgyzstan,IR5,23
Latvia,CR1,1
Lebanon,CR1,15
Lebanon,DV,1
Lebanon,E2,1
Lebanon,E3,6
Lebanon,EW,2
Lebanon,F1,5
Lebanon,F2B,1
Lebanon,F3,16
Lebanon,F4,29
Lebanon,FX,16
Lebanon,IR1,23
Lebanon,IR2,25
Lebanon,IR5,28
Lebanon,IW,1
Lebanon,SB1,3
Liberia,CR1,8
Liberia,CR2,1
Liberia,F2B,1
Liberia,F3,1
Liberia,FX,2
Liberia,IR1,27
Liberia,IR2,37
Liberia,IR5,6
Libya,DV,9
Libya,F2B,1
Libya,IR1,5
Libya,IR2,3
Libya,IR5,1
Libya,IW,2
Lithuania,CR1,2
Lithuania,E1,3
Lithuania,IR2,1
Lithuania,IR5,1
Macau,E1,1
Macau,FX,2
Macau,IR2,1
Madagascar,CR1,1
Madagascar,DV,3
Madagascar,E1,1
Madagascar,FX,1
Madagascar,IR1,2
Madagascar,IR5,2
Malawi,IR1,1
Malawi,IR5,1
Malaysia,CR1,2
Malaysia,E2,4
Malaysia,EW,1
Malaysia,F2B,1
Malaysia,F3,8
Malaysia,F4,3
Malaysia,FX,1
Malaysia,IB1,1
Malaysia,IR1,7
Malaysia,IR2,5
Malaysia,IR5,8
Mali,CR1,2
Mali,DV,1
Mali,FX,2
Mali,IR1,6
Mali,IR2,7
Mali,IR5,5
Marshall Islands,IR3,1
Mauritania,IR1,1
Mauritania,IR2,1
Mauritania,IR5,1
Mexico,CR1,4
Mexico,CR2,2
Mexico,F1,23
Mexico,F2B,24
Mexico,F3,12
Mexico,F4,23
Mexico,FX,306
Mexico,IH3,4
Mexico,IR1,"1,203"
Mexico,IR2,399
Mexico,IR5,491
Mexico,IW,8
Mexico,SB1,1
Mexico,SU,2
Moldova,CR1,3
Moldova,DV,5
Moldova,FX,2
Moldova,IR1,2
Moldova,IR2,1
Moldova,IR5,19
Mongolia,CR1,1
Mongolia,DV,7
Mongolia,F4,8
Mongolia,FX,7
Mongolia,IR2,1
Mongolia,IR5,3
Montenegro,CR1,1
Montenegro,F4,1
Montenegro,IR1,1
Montenegro,IR2,1
Montenegro,IR5,10
Montserrat,IR1,1
Morocco,CR1,56
Morocco,CR2,3
Morocco,DV,83
Morocco,EW,1
Morocco,F1,1
Morocco,F2B,3
Morocco,F4,12
Morocco,FX,10
Morocco,IR1,51
Morocco,IR2,8
Morocco,IR4,2
Morocco,IR5,156
Morocco,SB1,1
Morocco,SE,1
Mozambique,IR1,1
Namibia,IR1,1
Nepal,CR1,42
Nepal,CR2,3
Nepal,DV,10
Nepal,E2,2
Nepal,E3,7
Nepal,F1,1
Nepal,F2B,4
Nepal,F4,7
Nepal,FX,47
Nepal,IR1,40
Nepal,IR2,12
Nepal,IR5,335
Nepal,SB1,24
Nepal,SE,29
Netherlands,CR1,5
Netherlands,FX,1
Netherlands,IR1,6
Netherlands,IR2,2
Netherlands,IR5,2
Netherlands,IW,1
New Zealand,CR1,3
New Zealand,DV,12
New Zealand,E3,1
New Zealand,F2B,2
New Zealand,FX,1
New Zealand,IR1,4
New Zealand,IR2,2
New Zealand,IW,1
Nicaragua,CR1,6
Nicaragua,CR2,2
Nicaragua,E2,2
Nicaragua,E3,1
Nicaragua,EW,3
Nicaragua,F1,25
Nicaragua,F2A,1
Nicaragua,F2B,13
Nicaragua,F3,17
Nicaragua,F4,5
Nicaragua,FX,50
Nicaragua,IR1,19
Nicaragua,IR2,31
Nicaragua,IR5,83
Nicaragua,IW,4
Nicaragua,SE,4
Niger,CR1,2
Niger,IR1,2
Niger,IR2,8
Nigeria,CR1,60
Nigeria,CR2,15
Nigeria,E1,6
Nigeria,E2,8
Nigeria,E3,59
Nigeria,F1,30
Nigeria,F2B,27
Nigeria,F3,56
Nigeria,F4,85
Nigeria,FX,67
Nigeria,I5,3
Nigeria,IB1,3
Nigeria,IR1,130
Nigeria,IR2,157
Nigeria,IR3,13
Nigeria,IR5,71
Nigeria,IW,1
Nigeria,SB1,4
North Macedonia,CR1,2
North Macedonia,DV,1
North Macedonia,F4,4
North Macedonia,FX,4
North Macedonia,IR1,3
North Macedonia,IR2,3
North Macedonia,IR5,41
Oman,DV,1
Oman,E3,5
Pakistan,CR1,39
Pakistan,E3,4
Pakistan,F1,6
Pakistan,F2B,3
Pakistan,F3,21
Pakistan,F4,94
Pakistan,FX,26
Pakistan,I5,1
Pakistan,IR1,126
Pakistan,IR2,32
Pakistan,IR4,2
Pakistan,IR5,206
Pakistan,IW,2
Pakistan,SB1,7
Pakistan,SE,10
Panama,CR1,4
Panama,F1,2
Panama,F4,1
Panama,FX,3
Panama,IR1,10
Panama,IR2,2
Panama,IR5,4
Papua New Guinea,E2,1
Papua New Guinea,IR1,1
Paraguay,FX,5
Paraguay,IR1,1
Paraguay,IR5,6
Peru,CR1,2
Peru,E2,5
Peru,F1,6
Peru,F2B,16
Peru,F3,5
Peru,F4,14
Peru,FX,4
Peru,IR1,32
Peru,IR2,11
Peru,IR5,12
Peru,SB1,11
Peru,SE,2
Philippines,C2A,1
Philippines,CR1,133
Philippines,CR2,21
Philippines,E2,2
Philippines,E3,563
Philippines,EW,13
Philippines,F1,30
Philippines,F2B,23
Philippines,F3,11
Philippines,F4,9
Philippines,FX,36
Philippines,IB1,2
Philippines,IH4,8
Philippines,IR1,264
Philippines,IR2,329
Philippines,IR5,20
Philippines,IW,5
Philippines,SB1,4
Philippines,SE,9
Poland,CR1,4
Poland,DV,2
Poland,EW,3
Poland,F1,1
Poland,F3,2
Poland,FX,1
Poland,IR1,6
Poland,IR2,4
Poland,SB1,12
Portugal,CR1,1
Portugal,FX,5
Portugal,IR1,1
Portugal,IR2,1
Qatar,CR1,1
Qatar,DV,6
Qatar,E3,10
Qatar,F3,1
Qatar,F4,2
Qatar,FX,6
Qatar,I5,3
Qatar,IR1,3
Qatar,IR5,3
Qatar,SE,2
Romania,CR1,5
Romania,CR2,2
Romania,DV,3
Romania,F2B,1
Romania,F3,2
Romania,FX,5
Romania,IR1,8
Romania,IR5,40
Russia,CR1,9
Russia,DV,1
Russia,E1,1
Russia,F1,1
Russia,F2B,1
Russia,F3,1
Russia,FX,13
Russia,IR1,16
Russia,IR2,6
Russia,IR5,26
RussiaIW,,1
RussiaSB,,4
RwandaCR1,,2
RwandaCX,,1
RwandaDV,,1
RwandaFX,,6
Saint LuciaF1,,1
Saint Vincent and the GrenadinesE3,,1
Saint Vincent and the GrenadinesIR1,,1
Saint Vincent and the GrenadinesIR2,,1
Saint Vincent and the GrenadinesIR3,,1
Saudi ArabiaCR1,,10
Saudi ArabiaDV,,3
Saudi ArabiaE3,,10
Saudi ArabiaF2B,,2
Saudi ArabiaF3,,3
Saudi ArabiaFX,,1
Saudi ArabiaIR1,,14
Saudi ArabiaIR2,,11
Saudi ArabiaIR5,,5
Saudi ArabiaSB1,,5
SenegalCR1,,5
SenegalF3,,6
SenegalF4,,3
SenegalFX,,4
SenegalIR1,,11
SenegalIR2,,21
SenegalIR5,,12
SerbiaCR1,,3
SerbiaCR2,,1
SerbiaDV,,7
SerbiaE1,,2
SerbiaF3,,6
SerbiaF4,,4
SerbiaFX,,2
SerbiaIR1,,7
SerbiaIR2,,7
SerbiaIR5,,10
Sierra LeoneCR1,,5
Sierra LeoneF1,,1
Sierra LeoneF2B,,1
Sierra LeoneF4,,2
Sierra LeoneFX,,13
Sierra LeoneIR1,,8
Sierra LeoneIR2,,27
Sierra LeoneIR5,,3
Sierra LeoneSB1,,1
SingaporeE2,,1
SingaporeE3,,1
SingaporeFX,,1
SingaporeIR1,,2
SingaporeIR2,,1
SingaporeIR5,,1
SlovakiaCR1,,2
SlovakiaFX,,2
SlovakiaIR1,,2
SloveniaCR1,,1
SloveniaIR1,,1
SomaliaCR1,,11
SomaliaF1,,4
SomaliaFX,,7
SomaliaIR1,,35
SomaliaIR2,,33
SomaliaIR5,,6
SomaliaIW,,3
SomaliaSE,,2
South AfricaCR1,,5
South AfricaE2,,1
South AfricaE3,,1
South AfricaIR1,,7
South AfricaIR2,,9
South AfricaIR5,,30
South AfricaSB1,,1
South SudanIR1,,6
SpainCR1,,5
SpainE1,,1
SpainE3,,1
SpainFX,,1
Spain,IR1,14
Spain,IR2,4
Spain,IR5,2
Spain,SB1,1
Sri Lanka,CR1,5
Sri Lanka,E3,4
Sri Lanka,F3,2
Sri Lanka,FX,2
Sri Lanka,IR1,5
Sri Lanka,IR2,2
Sri Lanka,IR5,33
Sri Lanka,SB1,1
Sri Lanka,SE,3
Sudan,CR1,9
Sudan,DV,13
Sudan,F4,1
Sudan,FX,1
Sudan,IR1,28
Sudan,IR2,6
Sudan,IR5,5
Suriname,CR2,1
Suriname,IR1,2
Sweden,CR1,1
Sweden,IR1,2
Sweden,IR2,2
Sweden,SB1,2
Switzerland,F1,1
Switzerland,IR1,1
Switzerland,IR2,3
Syria,CR1,4
Syria,CR2,2
Syria,E3,4
Syria,F3,1
Syria,F4,20
Syria,FX,3
Syria,IR1,17
Syria,IR2,5
Syria,IR5,10
Tajikistan,CR1,2
Tajikistan,DV,1
Tajikistan,FX,1
Tajikistan,IR1,3
Tajikistan,IR2,2
Tajikistan,IR5,13
Tanzania,CR1,4
Tanzania,CR2,1
Tanzania,F4,7
Tanzania,FX,2
Tanzania,IR1,2
Tanzania,IR2,1
Tanzania,IR5,1
Tanzania,SE,2
Thailand,CR1,11
Thailand,CR2,2
Thailand,E3,1
Thailand,FX,2
Thailand,IR1,11
Thailand,IR2,7
Thailand,IR5,11
Thailand,SB1,2
Togo,CR1,4
Togo,DV,35
Togo,FX,45
Togo,IR1,7
Togo,IR2,6
Togo,IR5,6
Tonga,CR1,1
Trinidad and Tobago,CR1,1
Trinidad and Tobago,E3,2
Trinidad and Tobago,F1,6
Trinidad and Tobago,FX,3
